name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Moraxella catarrhalis	480	species	1863286	4	0	0.0
Neisseria	482	genus	2222002	4	0	0.0
Neisseria gonorrhoeae	485	species	2209297	253	235	0.000701105
Neisseria lactamica	486	species	2220606	13	3	0.0
Neisseria meningitidis	487	species	2222288	50	14	0.0
Neisseria sicca	490	species	2783913	25	18	0.0
Alcaligenaceae	506	family	4085121	3	0	0.0
Alcaligenes faecalis	511	species	8296192	5	1	0.0
Bordetella	517	genus	4292418	12	0	0.0
Bordetella bronchiseptica	518	species	5231793	23	7	0.0
Bordetella parapertussis	519	species	4836562	6	0	0.0
Bordetella pertussis	520	species	4098210	5	0	0.0
Acidiphilium cryptum	524	species	3963080	1	0	0.0
Ochrobactrum anthropi	529	species	5205777	5	0	0.0
Chromobacterium	535	genus	4751080	1	0	0.0
Enterobacteriaceae	543	family	6733149	20	1	0.0
Citrobacter	544	genus	5356580	1	0	0.0
Citrobacter koseri	545	species	4735357	9	0	0.0
Citrobacter freundii	546	species	5371331	35	6	0
Enterobacter	547	genus	6476723	4	2	0.0
Klebsiella aerogenes	548	species	5435727	72	0	0
Pantoea agglomerans	549	species	9924054	15	3	0.0
Enterobacter cloacae	550	species	5160721	35	1	0
Erwinia	551	genus	4250482	1	0	0.0
Pantoea ananatis	553	species	4838981	14	0	0.0
Escherichia	561	genus	7115854	4	0	0.0
Escherichia coli	562	species	7172668	5521	4173	0.161016
Escherichia fergusonii	564	species	4643861	4	0	0.0
Hafnia alvei	569	species	4712721	2	2	0.0
Klebsiella	570	genus	8080427	10	0	0.0
Klebsiella oxytoca	571	species	6684898	203	8	0.00254362
Klebsiella pneumoniae	573	species	8684344	231	95	0.000418639
Morganella morganii	582	species	3799539	1	0	0.0
Proteus	583	genus	3973324	2	0	0.0
Proteus mirabilis	584	species	3973324	18	0	0
Proteus vulgaris	585	species	3794983	4	0	0
Providencia rettgeri	587	species	4889093	8	7	0.0
Providencia stuartii	588	species	4402109	4	3	0.0
Salmonella enterica subsp. enterica serovar Heidelberg	611	leaf	97441747	3	0	0
Serratia	613	genus	5293892	4	0	0.0
Serratia liquefaciens	614	species	5282719	8	2	0.0
Serratia marcescens	615	species	5133167	19	4	0
Shigella	620	genus	4770140	13	0	0.0
Shigella boydii	621	species	4760589	25	0	0.0
Shigella flexneri	623	species	4685611	163	0	0.0
Shigella sonnei	624	species	5137894	48	0	0.0
Xenorhabdus	626	genus	4157227	1	0	0.0
Yersinia	629	genus	5921202	9	0	0.0
Yersinia enterocolitica	630	species	4717877	4	1	0.0
Yersinia intermedia	631	species	4859749	9	5	0.0
Yersinia pestis	632	species	5868073	11	0	0
Yersinia pseudotuberculosis	633	species	7671089	9	2	0
Vibrionaceae	641	family	5214507	2	0	0.0
Aeromonas	642	genus	4891101	2	0	0.0
Aeromonas hydrophila	644	species	4927671	22	3	0
Aeromonas schubertii	652	species	4400034	7	3	0.0
Aeromonas veronii	654	species	4551783	7	4	0.0
Vibrio	662	genus	5224717	1	0	0.0
Vibrio alginolyticus	663	species	5146637	12	1	0.0
Vibrio cholerae	666	species	4424841	5	2	0.0
Vibrio parahaemolyticus	670	species	5172800	18	6	0.0
Vibrio vulnificus	672	species	5131516	6	3	0.0
Grimontia hollisae	673	species	3998273	2	1	0.0
Vibrio mimicus	674	species	8922704	3	2	0.0
Vibrio fluvialis	676	species	9679388	18	12	5.33418e-05
Vibrio campbellii	680	species	8634154	7	1	0.0
Vibrio gazogenes	687	species	4786552	4	2	0.0
Vibrio natriegens	691	species	10343839	12	0	0.0
Pasteurellaceae	712	family	2316503	4	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	2105503	4	0	0.0
Haemophilus influenzae	727	species	1910832	9	4	0.0
[Haemophilus] ducreyi	730	species	1698955	3	1	0.0
Histophilus somni	731	species	2138367	10	1	0.0
Aggregatibacter aphrophilus	732	species	4626291	3	1	0.0
[Haemophilus] parasuis	738	species	2269156	15	0	0.0
Pasteurella multocida	747	species	2324594	13	6	0.0
Gallibacterium anatis	750	species	2694139	2	0	0.0
Bartonella bacilliformis	774	species	1445021	1	0	0.0
Rickettsia	780	genus	1249850	8	6	0.0
Rickettsia prowazekii	782	species	1111192	3	1	0.0
Chlamydia trachomatis	813	species	1068120	3	0	0.0
Bacteroides fragilis	817	species	5308603	12	2	0.0
Bacteroides thetaiotaomicron	818	species	6293399	2	1	0.0
Campylobacter gracilis	824	species	2281652	1	1	0.0
Porphyromonas gingivalis	837	species	2357924	3	1	0.0
Prevotella ruminicola	839	species	3619559	1	0	0.0
Oxalobacter formigenes	847	species	2433653	7	0	0.000216517
Fusobacterium nucleatum	851	species	2948417	1	0	0.0
Desulfovibrio	872	genus	3918779	1	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3773159	2	0	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4040304	2	2	0.0
Desulfovibrio piger	901	species	2807531	1	1	0.0
Nitrobacter	911	genus	4206807	1	0	0.0
Starkeya novella	921	species	4765023	2	0	0.0
Thiomonas intermedia	926	species	3462095	13	8	0.0
Bdellovibrio bacteriovorus	959	species	3592845	1	0	0.0
Herbaspirillum	963	genus	5363540	10	0	0.0
Herbaspirillum seropedicae	964	species	5513887	39	1	0.0
Selenomonas	970	genus	3100147	1	0	0.0
Bacteroidetes	976	phylum	3701235	1	0	0.0
Cellulophaga lytica	979	species	3765936	12	1	0.0
Flavobacterium johnsoniae	986	species	6096872	23	16	0.0
Flavobacterium columnare	996	species	3162432	46	9	0.0
Erythrobacter	1041	genus	3052398	1	0	0.0
Chromatiaceae	1046	family	3949062	2	0	0.0
Rhodobacter sphaeroides	1063	species	4585882	24	2	0.0
Rhodomicrobium	1068	genus	4014469	1	0	0.0
Rhodomicrobium vannielii	1069	species	4014469	1	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	5	0	0.0
Blastochloris viridis	1079	species	11174693	15	4	0.0
Porphyrobacter	1111	genus	0	3	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	16	9	0.0
Cyanobacteria	1117	phylum	4504983	1	0	0.0
Synechococcus elongatus PCC 7942	1140	leaf	2742269	1	1	0.0
Oscillatoria	1158	genus	8038262	1	0	0.0
Nostocales	1161	order	7142253	1	0	0.0
Nostocaceae	1162	family	7202873	1	0	0.0
Leptolyngbya boryana	1184	species	6803468	2	0	0.0
Calothrix	1186	genus	6960392	1	0	0.0
Proteobacteria	1224	phylum	4876588	2	0	0.0
Gammaproteobacteria	1236	class	5616053	10	0	0.0
Piscirickettsia salmonis	1238	species	62000106	5	5	0.0
Leuconostoc	1243	genus	2478730	1	0	0.0
Leuconostoc mesenteroides	1245	species	3012430	5	4	0.000171395
Oenococcus oeni	1247	species	1780517	1	0	0.0
Pediococcus acidilactici	1254	species	10599728	1	1	0.0
Micrococcaceae	1268	family	3531727	5	0	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	57	54	0.000332031
Kytococcus sedentarius	1276	species	2785024	1	0	0.0
Staphylococcus	1279	genus	4174758	1	0	0.0
Staphylococcus aureus	1280	species	4631556	36	20	0.000690935
Staphylococcus carnosus	1281	species	2566424	3	1	0.0
Staphylococcus epidermidis	1282	species	2601987	176	67	0.00730236
Staphylococcus haemolyticus	1283	species	2697861	11	2	0.000394959
Staphylococcus hyicus	1284	species	2472129	2	0	0.0
Staphylococcus simulans	1286	species	2647552	6	5	0.0
Staphylococcus xylosus	1288	species	11321211	37	2	0.0
Staphylococcus schleiferi	1295	species	12494798	7	1	0.0
Streptococcus	1301	genus	2069050	3	0	0.0
Streptococcus gordonii	1302	species	2196662	24	4	0.000242251
Streptococcus oralis	1303	species	1958690	17	15	0.0
Streptococcus salivarius	1304	species	2213879	69	12	1.35315e-135
Streptococcus thermophilus	1308	species	1844731	44	16	0.00145082
Streptococcus mutans	1309	species	2024183	3	1	0.0
Streptococcus agalactiae	1311	species	2111259	6	4	0.0
Streptococcus pneumoniae	1313	species	2114821	48	28	0.0
Streptococcus pyogenes	1314	species	1940887	8	5	0.0
Streptococcus anginosus	1328	species	2089210	2	1	0.0
Streptococcus iniae	1346	species	4185606	1	1	0.0
Enterococcus faecalis	1351	species	2996992	2	2	0.0
Enterococcus faecium	1352	species	2979896	7	2	0.0
Enterococcus gallinarum	1353	species	3821349	1	1	0.0
Lactococcus lactis	1358	species	4937649	33	31	0.000836538
Lactococcus lactis subsp. cremoris	1359	subspecies	15344160	10	2	0.0
Lactococcus lactis subsp. lactis	1360	subspecies	25962506	25	8	0.0
Planococcus	1372	genus	3804624	1	0	0.0
Planococcus kocurii	1374	species	3485580	2	2	0.0
Aerococcus viridans	1377	species	2199877	4	2	0.0
Bacillales	1385	order	4740553	17	0	0.0
Bacillus	1386	genus	5556696	12	8	0.0
Bacillus amyloliquefaciens	1390	species	3989737	5	0	0
Bacillus anthracis	1392	species	5935455	11	0	0.0
Brevibacillus brevis	1393	species	6296436	1	0	0.0
Bacillus cereus	1396	species	6217228	49	4	0
Bacillus coagulans	1398	species	3330766	13	1	0.0
Bacillus licheniformis	1402	species	8445242	9	3	0.0
Bacillus megaterium	1404	species	5334474	9	0	0.0
Bacillus mycoides	1405	species	17870445	21	9	0.0
Paenibacillus polymyxa	1406	species	5942566	7	2	0.0
Bacillus pumilus	1408	species	3704641	30	3	6.97527e-05
Bacillus sp.	1409	species	4233615	2	0	0.0
Lysinibacillus sphaericus	1421	species	17808356	6	2	0.0
Bacillus subtilis	1423	species	6066808	19	6	0.0
Parageobacillus thermoglucosidans	1426	species	3993793	3	0	0.0
Bacillus thuringiensis	1428	species	6815431	56	7	0
Bacillus thuringiensis serovar alesti	1440	leaf	5818118	1	1	0.0
Bacillus thuringiensis serovar tolworthi	1442	leaf	6870591	4	0	0
Bacillus atrophaeus	1452	species	4168266	2	0	0.0
Brevibacillus laterosporus	1465	species	5153859	1	0	0.0
Sporosarcina psychrophila	1476	species	4674191	4	3	0.0
Paenibacillus larvae subsp. pulvifaciens	1477	subspecies	13759777	5	2	0.0
Bacillus simplex	1478	species	5521719	3	3	0.0
Virgibacillus halodenitrificans	1482	species	3917759	6	3	0.0
Clostridium	1485	genus	4654288	1	0	0.0
Clostridium botulinum	1491	species	4204997	25	18	0.0
Clostridium butyricum	1492	species	18483337	9	5	0.0
Clostridioides difficile	1496	species	4152138	17	3	0.0
Clostridium formicaceticum	1497	species	9173483	8	0	0.0
Clostridium pasteurianum	1501	species	9050473	5	0	0.0
Clostridium perfringens	1502	species	3171211	27	11	0.0
Clostridium sporogenes	1509	species	8284974	6	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	3	3	0.0
Clostridium tyrobutyricum	1519	species	3134437	7	6	0.0
Clostridium beijerinckii	1520	species	6062187	7	4	0.0
Moorella thermoacetica	1525	species	2628784	2	0	0.0
Clostridium kluyveri	1534	species	3989551	5	3	0.0
Clostridium scatologenes	1548	species	5749410	6	5	0.0
Clostridium estertheticum subsp. estertheticum	1552	subspecies	4785613	2	2	0.0
Clostridium baratii	1561	species	3338630	3	3	0.0
Sporosarcina ureae	1571	species	13511270	2	1	0.0
Leifsonia xyli	1575	species	2635288	8	6	0.0
Lactobacillus	1578	genus	2624635	1	0	0.0
Lactobacillus acidophilus	1579	species	1992569	1	0	0.0
Lactobacillus casei	1582	species	3039836	2	1	0.0
Lactobacillus helveticus	1587	species	2095920	1	1	0.000492687
Lactobacillus plantarum	1590	species	3703631	3	2	0.0
Lactobacillus gasseri	1596	species	1894360	4	4	0.0
Lactobacillus paracasei	1597	species	3007940	2	1	0.0
Lactobacillus reuteri	1598	species	2114305	1	0	0.0
Lactobacillus salivarius	1624	species	2082826	1	1	0.0
Listeria ivanovii	1638	species	3701623	2	0	0.0
Listeria monocytogenes	1639	species	3045735	25	10	0.0
Erysipelothrix	1647	genus	1770425	1	0	0.0
Erysipelothrix rhusiopathiae	1648	species	1770425	6	1	0.0
Corynebacteriaceae	1653	family	2720096	1	0	0.0
Actinomyces	1654	genus	0	1	0	0.0
Trueperella pyogenes	1661	species	2272494	3	1	0.0
Arthrobacter	1663	genus	0	2	0	0.0
Bifidobacterium	1678	genus	2358011	4	3	0.0
Bifidobacterium adolescentis	1680	species	2089645	2	0	0.0
Bifidobacterium bifidum	1681	species	2209060	1	0	0.0
Bifidobacterium breve	1685	species	2317134	1	0	0.0
Bifidobacterium pseudolongum	1694	species	2032698	2	0	0.0
Corynebacterium ammoniagenes	1697	species	2790185	2	0	0.0
Brevibacterium linens	1703	species	8072179	9	8	0.0
Corynebacterium stationis	1705	species	8587058	7	0	0.0
Cellulosimicrobium cellulans	1710	species	4799856	8	5	0.0
Corynebacterium	1716	genus	2720096	2	1	0.0
Corynebacterium diphtheriae	1717	species	2469401	5	2	0.0
Corynebacterium glutamicum	1718	species	3768251	7	0	0.0
Corynebacterium pseudotuberculosis	1719	species	2341503	25	5	4.90299e-110
Eubacterium limosum	1736	species	4316707	2	2	0.0
Propionibacterium freudenreichii	1744	species	2646865	2	0	0.0
Cutibacterium acnes	1747	species	2515790	3713	2564	0.274001
Acidipropionibacterium acidipropionici	1748	species	3656170	32	3	0.0
Actinobacteria	1760	class	4538401	25	1	0.0
Mycobacteriaceae	1762	family	5824739	1	0	0.0
Mycobacterium	1763	genus	5837906	22	10	0.0
Mycobacterium avium	1764	species	6186937	15	8	0.0
Mycobacterium bovis	1765	species	5614255	4	0	0.0
Mycobacterium fortuitum	1766	species	6254616	85	8	0.0
Mycobacterium intracellulare	1767	species	5331715	4	0	0.0
Mycobacterium avium subsp. paratuberculosis	1770	subspecies	14396848	10	0	0.0
Mycobacterium phlei	1771	species	5349645	6	2	0.0
Mycobacterium smegmatis	1772	species	20964686	20	11	0.0
Mycobacterium tuberculosis	1773	species	5141054	9	0	0.0
Mycobacterium marinum	1781	species	6555333	2	0	0.0
Mycobacterium aurum	1791	species	6038730	22	14	0.0
Amycolatopsis	1813	genus	11437351	1	0	0.0
Rhodococcus	1827	genus	7101773	3	0	0.0
Rhodococcus erythropolis	1833	species	6691155	11	0	0.000232606
Pseudonocardia	1847	genus	7303989	2	0	0.0
Frankia	1854	genus	7497934	1	0	0.0
Frankia alni	1859	species	7497934	2	0	0.0
Streptomyces	1883	genus	9489906	15	5	0.0
Streptomyces albus	1888	species	6841649	15	0	0.0
Streptomyces ambofaciens	1889	species	8393598	6	3	0.0
Streptomyces aureofaciens	1894	species	7076402	16	13	0.0
Streptomyces clavuligerus	1901	species	7590758	7	5	0.0
Streptomyces glaucescens	1907	species	7623774	3	1	0.0
Streptomyces hygroscopicus	1912	species	10333189	9	4	0.0
Streptomyces lincolnensis	1915	species	10319054	7	3	0.0
Streptomyces reticuli	1926	species	9336224	7	3	0.0
Streptomyces violaceoruber	1935	species	7916045	2	1	0.0
Streptomyces albireticuli	1940	species	8144417	5	5	0.0
Nocardiopsis dassonvillei	2014	species	6543312	3	0	0.0
Aeromicrobium erythreum	2041	species	3629239	2	1	0.0
Pimelobacter simplex	2045	species	5637360	14	10	0.0
Actinomycetaceae	2049	family	2135042	2	0	0.0
Gordonia	2053	genus	5567155	1	0	0.0
Gordonia terrae	2055	species	5701501	8	4	0.0
Streptomycetaceae	2062	family	9456257	3	0	0.0
Kitasatospora setae	2066	species	8783278	2	0	0.0
Pseudonocardiaceae	2070	family	9499602	3	0	0.0
Mycoplasmatales	2085	order	988044	17	0	0.0
Mycoplasmataceae	2092	family	988044	2	0	0.0
Mycoplasma	2093	genus	997669	2	1	0.0
Mycoplasma gallisepticum	2096	species	969960	2	2	0.0
Mycoplasma hominis	2098	species	690305	2	0	0.0
Mycoplasma hyorhinis	2100	species	836229	5	0	0.0
Mycoplasma mycoides	2102	species	2100167	4	0	0.0
Mycoplasma mycoides subsp. mycoides	2103	subspecies	5780102	2	2	0.0
Mycoplasma pneumoniae	2104	species	866945	1	1	0.0
Spiroplasma citri	2133	species	1640878	3	3	0.0
Methanobacterium formicicum	2162	species	7422571	2	0	0.0
Sulfolobus solfataricus	2287	species	2830609	5	4	0.0
Thermoanaerobacter kivui	2325	species	2397824	1	0	0.0
Thermotoga maritima	2336	species	7469591	2	0	0.0
Candidatus Sodalis pierantonius str. SOPE	2342	leaf	4513140	3	3	0.0
Flexistipes sinusarabici	2352	species	2526590	1	0	0.0
Xylella fastidiosa	2371	species	2601327	1	0	0.0
Fervidobacterium islandicum	2423	species	2237377	1	1	0.0
Gardnerella vaginalis	2702	species	1669705	2	2	0.0
Saccharomycetaceae	4893	family	10638208	32	0	0.0
Saccharomyces	4930	genus	12157105	2	0	0.0
Theileria	5873	genus	9010364	14	0	0.0
Variola virus	10255	species	185578	1	1	0.0
Choristoneura biennis entomopoxvirus	10288	species	307691	1	1	0.0
Human betaherpesvirus 5	10359	species	235646	7	4	0.00438213
Agrotis segetum granulovirus	10464	species	131680	1	1	0.0
Campoletis sonorensis ichnovirus	10484	species	240596	4	4	0.0
Xipapillomavirus 1	10561	species	7276	1	1	0.0
Siphoviridae	10699	family	54178	2	1	0.0
Enterobacteria phage T7	10760	leaf	39937	1	0	0.0
Acidovorax	12916	genus	4877171	11	0	0.0
Azoarcus	12960	genus	0	2	0	0.0
Dactylococcopsis salina PCC 8305	13035	leaf	3781008	2	2	0.0
Magnetospirillum	13134	genus	4666472	4	0	0.0
Burkholderia mallei	13373	species	7121566	35	0	0.0
Sphingomonas	13687	genus	5564099	13	3	0.0
Corynebacterium flavescens	28028	species	2758653	5	4	0.0
Lysinibacillus fusiformis	28031	species	4843789	2	2	0.0
Staphylococcus lugdunensis	28035	species	2627127	16	3	0.000196802
Streptococcus mitis	28037	species	2146611	56	43	0.000556126
Rhodoferax	28065	genus	4969784	1	0	0.0
Rubrivivax	28067	genus	5043253	2	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	3	0	0.0
Nostoc sp. PCC 7524	28072	species	6718869	1	1	0.0
Neisseria weaveri	28091	species	2188497	5	4	0.0
Burkholderia gladioli	28095	species	9052299	26	2	0
Sinorhizobium	28105	genus	7020428	2	0	0.0
Alteromonas macleodii	28108	species	4602757	11	2	0.0
Francisella philomiragia	28110	species	2033555	4	0	0.0
Tannerella forsythia	28112	species	3383154	1	0	0.0
Bacteroides ovatus	28116	species	6475296	7	0	0.000119604
Prevotella intermedia	28131	species	2686803	4	3	0.0
Cronobacter sakazakii	28141	species	4439412	7	2	0.0
Salmonella enterica subsp. enterica serovar Senftenberg	28150	leaf	10025118	1	1	0.0
Yersinia kristensenii	28152	species	4496569	2	0	0.0
Vibrio nigripulchritudo	28173	species	6322155	5	4	0.0
Alphaproteobacteria	28211	class	3788603	5	0	0.0
Betaproteobacteria	28216	class	5404831	2	0	0.0
Halomonadaceae	28256	family	1125990	1	0	0.0
Cobetia marina	28258	species	4176400	7	7	0.0
Clavibacter michiganensis	28447	species	3302478	1	0	0.0
Burkholderia pseudomallei	28450	species	7741335	67	13	0.000132552
Leptospira alstonii	28452	species	4591888	2	2	0.0
Campylobacter helveticus	28898	species	1871495	6	6	0.0
Salmonella enterica	28901	species	6891819	46	1	0
Kluyveromyces lactis	28985	species	10729447	42	11	0.0
Clostridium argentinense	29341	species	4803058	5	5	0.0
Staphylococcus saprophyticus	29385	species	2577899	309	0	0.0114247
Microlunatus	29404	genus	5683123	1	0	0.0
Synechococcus sp. WH 8103	29410	species	2429688	2	0	0.0
Methylobacterium zatmanii	29429	species	5612218	7	3	0
Acinetobacter haemolyticus	29430	species	3538838	9	4	0
Pseudomonas savastanoi	29438	species	6064638	2	0	0.0
Rhizobium etli	29449	species	6876929	6	1	0.0
Veillonella parvula	29466	species	2132142	14	11	0.000484317
Pectobacterium atrosepticum	29471	species	5064019	8	0	0.0
Yersinia rohdei	29485	species	4372253	2	2	0.0
Yersinia ruckeri	29486	species	11161575	9	2	0.0
Borreliella garinii	29519	species	933029	2	1	0.0
Pelobacter acetylenicus	29542	species	3206049	1	1	0.0
Mycoplasma canadense	29554	species	693241	1	1	0.0
Mycoplasma canis	29555	species	897443	3	1	0.0
Janthinobacterium	29580	genus	5949001	1	0	0.0
Bifidobacteriaceae	31953	family	2293934	1	0	0.0
Propionibacteriaceae	31957	family	2829393	1	0	0.0
Amycolatopsis orientalis	31958	species	8982090	10	6	0.0
Clavibacter michiganensis subsp. sepedonicus	31964	subspecies	3403786	1	1	0.0
Aminobacter	31988	genus	0	1	0	0.0
Rhodobacteraceae	31989	family	4417673	4	0	0.0
Achromobacter denitrificans	32002	species	13155420	34	4	0.0
Nitrosomonadales	32003	order	3061161	3	0	0.0
Burkholderia	32008	genus	7690769	113	64	0.0
Methylophilaceae	32011	family	2915241	2	0	0.0
Campylobacter jejuni subsp. jejuni	32022	subspecies	25552916	3	0	0.0
Xanthomonadaceae	32033	family	10236911	12	0	0.0
Synechococcus sp. WH 7803	32051	species	2366980	4	4	0.0
Cutibacterium avidum	33010	species	2526138	29	6	0.000205121
Clavibacter michiganensis subsp. insidiosus	33014	subspecies	3408062	3	2	0.0
Parvimonas micra	33033	species	1627009	5	5	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	72	23	5.49709e-05
Thauera	33057	genus	0	1	0	0.0
Pseudomonas viridiflava	33069	species	6093513	15	10	0.0
Eremothecium	33170	genus	9119312	2	0	0.0
Microbacterium	33882	genus	3982034	2	0	0.0
Rathayibacter tritici	33888	species	3354681	10	4	0.0
Amycolatopsis mediterranei	33910	species	13655759	3	0	0.0
Anoxybacillus flavithermus	33934	species	2846746	3	1	0.0
Geobacillus thermodenitrificans	33940	species	3608012	6	1	1.78555e-320
Geobacillus thermoleovorans	33941	species	3596620	1	0	0.0
Lactobacillus johnsonii	33959	species	1907846	7	3	0.0
Leuconostoc mesenteroides subsp. mesenteroides	33967	subspecies	8181583	1	0	0.0
Rickettsia amblyommatis	33989	species	1480884	2	0	0.0
Rickettsia bellii	33990	species	1525528	4	0	0.0
Rickettsia rhipicephali	33992	species	1305467	1	1	0.0
Komagataeibacter europaeus	33995	species	3797909	3	2	0.0
Candidatus Liberibacter asiaticus	34021	species	1228806	1	0	0.0
Leptothrix cholodnii	34029	species	4909403	1	0	0.0
Moraxella osloensis	34062	species	2649137	368	350	0.0031184
Variovorax paradoxus	34073	species	6817856	9	0	0.0
Riemerella anatipestifer	34085	species	2563329	3	1	0.0
Cryptophlebia leucotreta granulovirus	35254	species	110907	1	1	0.0
Simbu orthobunyavirus	35306	species	12172	6	6	0.0
Geobacter sulfurreducens	35554	species	3764200	1	0	0.0
Citrobacter amalonaticus	35703	species	5875351	7	6	0
Chaetomiaceae	35718	family	37828236	14	0	0.0
Thielavia	35719	genus	36912256	13	0	0.0
Corynebacterium kutscheri	35755	species	2354065	2	2	0.0
Rhodovulum sulfidophilum	35806	species	4347929	21	1	0.0
Bordetella holmesii	35814	species	3698615	4	0	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	22	0	0.0
Microbacterium aurum	36805	species	3424892	30	25	0.000150912
Mycobacterium abscessus	36809	species	6771347	7	3	0.0
Paraburkholderia xenovorans	36873	species	19434089	2	0	0.0
Nocardia farcinica	37329	species	6292344	11	2	0.0
Nocardia seriolae	37332	species	8304518	8	6	0.0
Marichromatium purpuratum	37487	species	3779112	1	0	0.0
Candidatus Phytoplasma mali	37692	species	601943	1	1	0.0
Escherichia coli B	37762	leaf	9048143	2	0	0.0
Rhodococcus opacus	37919	species	9001985	13	2	0.0
Sinomonas atrocyanea	37927	species	4492204	10	7	0.0
Streptomyces pristinaespiralis	38300	species	8532592	5	3	0.0
Corynebacterium vitaeruminis	38305	species	2931780	1	0	0.0
Bartonella henselae	38323	species	1931047	6	0	0.0
