name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacteroides thetaiotaomicron	818	species	6293399	6	3	0.0
Campylobacter gracilis	824	species	2281652	2	2	0.0
Porphyromonas gingivalis	837	species	2357924	4	2	0.0
Oxalobacter formigenes	847	species	2433653	10	0	0.0
Fusobacterium nucleatum	851	species	2948417	5	1	0.0
Desulfococcus multivorans	897	species	8911375	4	0	0.0
Desulfomicrobium	898	genus	3363015	1	0	0.0
Desulfovibrio piger	901	species	2807531	1	1	0.0
Nitrosomonas	914	genus	2796959	3	0	0.0
Starkeya novella	921	species	4765023	1	0	0.0
Thiomonas intermedia	926	species	3462095	7	4	0.0
Ehrlichia	943	genus	1369786	1	0	0.0
Ehrlichia chaffeensis	945	species	1174554	4	2	0.0
Wolbachia	953	genus	1159582	1	0	0.0
Bdellovibrio bacteriovorus	959	species	3592845	2	0	0.0
Herbaspirillum	963	genus	5363540	2	0	0.0
Herbaspirillum seropedicae	964	species	5513887	19	0	0.0
Bacteroidetes	976	phylum	3701235	1	0	0.0
Cellulophaga lytica	979	species	3765936	34	2	0.0
Flavobacterium johnsoniae	986	species	6096872	30	27	0.0
Flavobacterium columnare	996	species	3162432	44	12	0.0
Rhodobacter	1060	genus	4407391	6	0	0.0
Rhodobacter sphaeroides	1063	species	4585882	18	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	1	0	0.0
Blastochloris viridis	1079	species	11174693	13	6	0.0
Porphyrobacter neustonensis	1112	species	3090363	5	5	0.0
Synechococcus	1129	genus	2719262	1	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	2	2	0.0
Synechocystis sp. PCC 6803	1148	species	3570073	2	2	0.0
Oscillatoria	1158	genus	8038262	1	0	0.0
Nostocaceae	1162	family	7202873	1	0	0.0
Anabaena	1163	genus	7063285	1	0	0.0
Trichormus azollae	1164	species	5486145	1	0	0.0
Nostoc	1177	genus	9059191	1	0	0.0
Calothrix	1186	genus	6960392	1	0	0.0
Fischerella	1190	genus	0	1	0	0.0
Prochlorococcus marinus	1219	species	1799150	1	0	0.0
Proteobacteria	1224	phylum	4876588	3	0	0.0
Gammaproteobacteria	1236	class	5616053	6	0	0.0
Piscirickettsia salmonis	1238	species	62000106	16	10	0.0
Leuconostoc mesenteroides	1245	species	3012430	4	4	0.0
Pediococcus acidilactici	1254	species	10599728	2	1	0.0
Pediococcus pentosaceus	1255	species	1810762	3	1	0.0
Micrococcaceae	1268	family	3531727	1	0	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	10	8	0.0
Staphylococcus aureus	1280	species	4631556	43	20	0.0
Staphylococcus carnosus	1281	species	2566424	6	4	0.0
Staphylococcus epidermidis	1282	species	2601987	175	68	0.0249312
Staphylococcus haemolyticus	1283	species	2697861	21	7	0.0
Staphylococcus hyicus	1284	species	2472129	2	2	0.0
Staphylococcus simulans	1286	species	2647552	5	5	0.0
Staphylococcus xylosus	1288	species	11321211	46	5	0.0
Staphylococcus schleiferi	1295	species	12494798	24	1	0.0
Streptococcus gordonii	1302	species	2196662	19	11	0.0
Streptococcus oralis	1303	species	1958690	5	4	0.0
Streptococcus salivarius	1304	species	2213879	15	6	0.00136899
Streptococcus suis	1307	species	2106595	7	2	0.0
Streptococcus thermophilus	1308	species	1844731	20	7	0.000821467
Streptococcus mutans	1309	species	2024183	4	2	0.0
Streptococcus agalactiae	1311	species	2111259	14	5	0.0
Streptococcus pneumoniae	1313	species	2114821	17	8	0.0
Streptococcus pyogenes	1314	species	1940887	26	9	0.0
Streptococcus anginosus	1328	species	2089210	9	1	0.0
Streptococcus dysgalactiae	1334	species	2149105	1	0	0.0
Streptococcus intermedius	1338	species	1963517	7	1	0.0
Streptococcus iniae	1346	species	4185606	2	0	0.0
Enterococcus faecalis	1351	species	2996992	7	5	0.0
Enterococcus faecium	1352	species	2979896	22	10	0.0
Enterococcus gallinarum	1353	species	3821349	3	2	0.0
Enterococcus hirae	1354	species	2856440	8	5	0.0
Lactococcus lactis	1358	species	4937649	30	28	0.000306904
Lactococcus lactis subsp. cremoris	1359	subspecies	15344160	7	0	0.0
Lactococcus lactis subsp. lactis	1360	subspecies	25962506	9	2	0
Planococcus kocurii	1374	species	3485580	1	1	0.0
Aerococcus urinae	1376	species	2080974	3	3	0.0
Aerococcus viridans	1377	species	2199877	7	5	0.00068885
Bacillus	1386	genus	5556696	6	5	0.0
Bacillus amyloliquefaciens	1390	species	3989737	18	2	0.0
Bacillus anthracis	1392	species	5935455	15	1	0.0
Bacillus cereus	1396	species	6217228	79	15	0.0
Bacillus coagulans	1398	species	3330766	6	1	0.0
Bacillus licheniformis	1402	species	8445242	15	6	0.0
Bacillus megaterium	1404	species	5334474	20	1	0.0
Bacillus mycoides	1405	species	17870445	37	8	0.0
Paenibacillus polymyxa	1406	species	5942566	16	9	0.0
Bacillus pumilus	1408	species	3704641	24	11	0.0
Bacillus sp.	1409	species	4233615	1	0	0.0
Lysinibacillus sphaericus	1421	species	17808356	22	8	0.0
Bacillus subtilis	1423	species	6066808	30	6	0.0
Parageobacillus thermoglucosidans	1426	species	3993793	9	0	0.0
Bacillus thuringiensis	1428	species	6815431	92	24	0.0
Bacillus thuringiensis serovar morrisoni	1441	leaf	6179896	5	1	0.0
Bacillus thuringiensis serovar tolworthi	1442	leaf	6870591	4	1	0.0
Bacillus atrophaeus	1452	species	4168266	16	1	0.0
Sporosarcina psychrophila	1476	species	4674191	6	6	0.0
Paenibacillus larvae subsp. pulvifaciens	1477	subspecies	13759777	11	1	0.0
Bacillus simplex	1478	species	5521719	5	4	0.0
Bacillus smithii	1479	species	3381292	4	4	0.0
Virgibacillus halodenitrificans	1482	species	3917759	9	6	0.0
Clostridium botulinum	1491	species	4204997	81	32	0.0
Clostridium butyricum	1492	species	18483337	58	4	0.0
Clostridioides difficile	1496	species	4152138	49	6	0.0
Clostridium formicaceticum	1497	species	9173483	29	0	0.0
Clostridium pasteurianum	1501	species	9050473	11	0	0.0
Clostridium perfringens	1502	species	3171211	33	18	0.0
Clostridium sporogenes	1509	species	8284974	24	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	5	5	0.0
Clostridium tyrobutyricum	1519	species	3134437	7	7	0.0
Clostridium beijerinckii	1520	species	6062187	51	13	0.0
Moorella thermoacetica	1525	species	2628784	8	0	0.0
Clostridium kluyveri	1534	species	3989551	14	8	0.0
Clostridium scatologenes	1548	species	5749410	15	14	0.0
Clostridium estertheticum subsp. estertheticum	1552	subspecies	4785613	19	19	0.0
Clostridium baratii	1561	species	3338630	19	17	0.0
Sporosarcina ureae	1571	species	13511270	7	4	0.0
Leifsonia xyli	1575	species	2635288	6	2	0.0
Lactobacillus acidophilus	1579	species	1992569	4	0	0.0
Lactobacillus brevis	1580	species	2464052	13	2	0.0
Lactobacillus casei	1582	species	3039836	5	0	0.0
Lactobacillus delbrueckii	1584	species	2740890	1	1	0.0
Lactobacillus delbrueckii subsp. bulgaricus	1585	subspecies	5605005	2	1	0.0
Lactobacillus helveticus	1587	species	2095920	12	2	0.0
Lactobacillus plantarum	1590	species	3703631	1	1	0.0
Lactobacillus gasseri	1596	species	1894360	3	2	0.0
Lactobacillus paracasei	1597	species	3007940	5	0	0.0
Lactobacillus reuteri	1598	species	2114305	7	2	0.0
Lactobacillus acetotolerans	1600	species	1704859	5	4	0.0
Lactobacillus amylovorus	1604	species	1977087	1	0	0.0
Lactobacillus fermentum	1613	species	2148561	4	0	0.0
Lactobacillus salivarius	1624	species	2082826	27	10	0.0
Listeria monocytogenes	1639	species	3045735	38	20	0.0
Erysipelothrix rhusiopathiae	1648	species	1770425	7	3	0.0
Actinomyces odontolyticus	1660	species	2391230	1	1	0.0
Trueperella pyogenes	1661	species	2272494	4	4	0.0
Bifidobacterium	1678	genus	2358011	1	0	0.0
Bifidobacterium adolescentis	1680	species	2089645	1	1	0.0
Bifidobacterium bifidum	1681	species	2209060	1	0	0.0
Bifidobacterium breve	1685	species	2317134	1	0	0.0
Corynebacterium ammoniagenes	1697	species	2790185	3	0	0.0
Brevibacterium linens	1703	species	8072179	5	4	0.0
Corynebacterium stationis	1705	species	8587058	1	1	0.0
Cellulosimicrobium cellulans	1710	species	4799856	1	0	0.0
Corynebacterium	1716	genus	2720096	1	0	0.0
Corynebacterium diphtheriae	1717	species	2469401	4	3	0.000613665
Corynebacterium glutamicum	1718	species	3768251	6	2	0.0
Corynebacterium pseudotuberculosis	1719	species	2341503	9	1	0.000647185
Eubacterium limosum	1736	species	4316707	11	9	0.0
Cutibacterium acnes	1747	species	2515790	623	491	0.133514
Acidipropionibacterium acidipropionici	1748	species	3656170	13	1	0.0
Propionibacterium freudenreichii subsp. shermanii	1752	subspecies	2675045	2	0	0.0
Actinobacteria	1760	class	4538401	5	1	0.0
Mycobacterium	1763	genus	5837906	2	1	0.0
Mycobacterium avium	1764	species	6186937	6	2	0.0
Mycobacterium fortuitum	1766	species	6254616	30	3	0.000242283
Mycobacterium intracellulare	1767	species	5331715	1	0	0.0
Mycobacterium avium subsp. paratuberculosis	1770	subspecies	14396848	2	0	0.0
Mycobacterium phlei	1771	species	5349645	4	3	0.0
Mycobacterium smegmatis	1772	species	20964686	5	0	0.0
Mycobacterium aurum	1791	species	6038730	6	5	0.0
Rhodococcus erythropolis	1833	species	6691155	4	0	0.000226476
Streptomyces	1883	genus	9489906	4	1	0.0
Streptomyces albus	1888	species	6841649	3	0	0.0
Streptomyces ambofaciens	1889	species	8393598	1	0	0.0
Streptomyces aureofaciens	1894	species	7076402	23	16	0.0
Streptomyces clavuligerus	1901	species	7590758	1	0	0.0
Streptomyces glaucescens	1907	species	7623774	4	2	0.0
Streptomyces hygroscopicus	1912	species	10333189	5	2	0.0
Streptomyces lincolnensis	1915	species	10319054	3	2	0.0
Streptomyces reticuli	1926	species	9336224	7	1	0.0
Streptomyces violaceoruber	1935	species	7916045	4	1	0.0
Streptomyces albireticuli	1940	species	8144417	3	3	0.0
Streptosporangium	2000	genus	10369518	1	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	6	0	0.0
Actinomycetales	2037	order	2135042	1	0	0.0
Aeromicrobium erythreum	2041	species	3629239	4	3	0.0
Pimelobacter simplex	2045	species	5637360	10	7	0.0
Gordonia terrae	2055	species	5701501	3	2	0.0
Sphaerobacter thermophilus	2057	species	3993764	5	0	0.0
Tsukamurella	2060	genus	4479724	1	0	0.0
Kitasatospora setae	2066	species	8783278	1	0	0.0
Mycoplasmataceae	2092	family	988044	1	0	0.0
Mycoplasma arginini	2094	species	678592	3	3	0.0
Mycoplasma capricolum	2095	species	1777990	7	4	0.0
Mycoplasma gallisepticum	2096	species	969960	2	2	0.0
Mycoplasma hominis	2098	species	690305	5	1	0.0
Mycoplasma hyorhinis	2100	species	836229	5	0	0.0
Mycoplasma mycoides	2102	species	2100167	4	3	0.0
Mycoplasma mycoides subsp. mycoides	2103	subspecies	5780102	5	3	0.0
Mycoplasma agalactiae	2110	species	877438	4	1	0.0
Mycoplasma californicum	2113	species	799088	2	1	0.0
Spiroplasma citri	2133	species	1640878	10	9	0.0
Methanobacterium formicicum	2162	species	7422571	9	4	0.0
Methanohalophilus halophilus	2177	species	2022959	3	2	0.0
Methanosarcina	2207	genus	4509181	1	0	0.0
Methanosarcina mazei	2209	species	4120463	1	1	0.0
Sulfolobus solfataricus	2287	species	2830609	3	3	0.0
Thermoanaerobacter kivui	2325	species	2397824	9	7	0.0
Thermotoga maritima	2336	species	7469591	4	0	0.0
Candidatus Sodalis pierantonius str. SOPE	2342	leaf	4513140	2	0	0.0
Xylella fastidiosa	2371	species	2601327	1	0	0.0
Fervidobacterium islandicum	2423	species	2237377	2	2	0.0
Gardnerella vaginalis	2702	species	1669705	3	0	0.0
Hirschia baltica	2724	species	3540114	5	0	0.0
Saccharomycetaceae	4893	family	10638208	99	0	0.0
Saccharomyces	4930	genus	12157105	4	0	0.0
Leishmania	5658	genus	32855089	1	0	0.0
Theileria	5873	genus	9010364	29	0	0.0
Orthopoxvirus	10242	genus	196858	2	2	0.0
Fowlpox virus	10261	species	288539	2	2	0.0
Pigeonpox virus	10264	species	282356	2	1	0.0
Felid alphaherpesvirus 1	10334	species	135797	1	1	0.0
Human betaherpesvirus 5	10359	species	235646	2	2	0.0
Murid betaherpesvirus 1	10366	species	230278	3	3	0.0
Bovine gammaherpesvirus 4	10385	species	108873	1	1	0.0
Spodoptera exigua multiple nucleopolyhedrovirus	10454	species	135611	1	1	0.0
Campoletis sonorensis ichnovirus	10484	species	240596	2	2	0.0
Enterobacteria phage P4	10680	species	11624	1	1	0.0
Streptococcus phage Cp-1	10747	leaf	19343	2	2	0.0
Orthobunyavirus	11572	genus	12221	1	0	0.0
Ovine lentivirus	11663	species	9256	1	1	0.0
Human immunodeficiency virus 1	11676	species	9181	1	1	0.0
Baboon endogenous virus strain M7	11764	leaf	8507	1	1	0.0
Tobacco rattle virus	12295	species	10646	1	1	0.0
Clostridium phage c-st	12336	species	185683	1	1	0.0
Acidovorax	12916	genus	4877171	4	0	0.0
Azoarcus	12960	genus	0	1	0	0.0
Magnetospirillum	13134	genus	4666472	1	0	0.0
Burkholderia mallei	13373	species	7121566	12	1	0.0
Sphingomonas	13687	genus	5564099	1	0	0.0
Thiocystis	13724	genus	5017071	1	0	0.0
Bifidobacterium animalis	28025	species	1946896	1	0	0.0
Lysinibacillus fusiformis	28031	species	4843789	5	5	0.0
Staphylococcus lugdunensis	28035	species	2627127	19	9	0.000576822
Streptococcus mitis	28037	species	2146611	10	6	0.0
Rubrivivax	28067	genus	5043253	1	0	0.0
Rubrivivax gelatinosus	28068	species	5043253	2	0	0.0
Nostoc sp. PCC 7524	28072	species	6718869	8	8	0.0
Neisseria weaveri	28091	species	2188497	4	3	0.0
Burkholderia gladioli	28095	species	9052299	15	0	0.0
Alteromonas macleodii	28108	species	4602757	10	2	0.0
Francisella philomiragia	28110	species	2033555	13	2	0.0
Bacteroides ovatus	28116	species	6475296	9	0	0.0
Prevotella intermedia	28131	species	2686803	5	0	0.0
Cronobacter sakazakii	28141	species	4439412	6	2	0.0
Yersinia kristensenii	28152	species	4496569	1	1	0.0
Vibrio nigripulchritudo	28173	species	6322155	2	2	0.0
Arcobacter butzleri	28197	species	2283719	1	0	0.0
Alphaproteobacteria	28211	class	3788603	4	0	0.0
Betaproteobacteria	28216	class	5404831	3	0	0.0
Deltaproteobacteria	28221	class	4979291	1	0	0.0
Colwellia	28228	genus	5373180	1	0	0.0
Cobetia marina	28258	species	4176400	5	4	0.0
Cydia pomonella granulovirus	28289	species	123500	2	1	0.0
Amsacta moorei entomopoxvirus	28321	species	232392	2	2	0.0
Burkholderia pseudomallei	28450	species	7741335	44	21	0.0
Leptospira alstonii	28452	species	4591888	8	8	0.0
Volepox virus	28874	species	217124	2	1	0.0
Campylobacter helveticus	28898	species	1871495	4	4	0.0
Salmonella enterica	28901	species	6891819	10	5	0.0
Mycoplasma bovis	28903	species	972935	6	2	0.0
Kluyveromyces lactis	28985	species	10729447	236	28	0.0
Streptomyces cattleya	29303	species	16188068	1	0	0.0
Bacillus thuringiensis serovar galleriae	29338	leaf	6742233	2	2	0.0
Clostridium argentinense	29341	species	4803058	19	18	0.0
[Clostridium] cellulosi	29343	species	2229578	1	0	0.0
Staphylococcus saprophyticus	29385	species	2577899	17	0	0.000587838
Lactobacillus delbrueckii subsp. lactis	29397	subspecies	4236117	1	0	0.0
Synechococcus sp. WH 8103	29410	species	2429688	3	0	0.0
Methylobacterium zatmanii	29429	species	5612218	4	1	0.0
Acinetobacter haemolyticus	29430	species	3538838	5	4	0.0
Moraxella ovis	29433	species	2306095	1	0	0.0
Rhizobium etli	29449	species	6876929	4	2	0.0
Veillonella parvula	29466	species	2132142	11	4	0.0
Pectobacterium atrosepticum	29471	species	5064019	2	0	0.0
Yersinia rohdei	29485	species	4372253	4	4	0.0
Yersinia ruckeri	29486	species	11161575	10	3	0.0
Borreliella afzelii	29518	species	1151622	3	0	0.0
Borreliella garinii	29519	species	933029	5	0	0.0
Pelobacter acetylenicus	29542	species	3206049	1	1	0.0
Mycoplasma canadense	29554	species	693241	2	2	0.0
Mycoplasma canis	29555	species	897443	5	3	0.0
Taylorella equigenitalis	29575	species	1713991	1	0	0.0
Janthinobacterium	29580	genus	5949001	1	0	0.0
Anticarsia gemmatalis nucleopolyhedrovirus	31507	species	132239	1	1	0.0
Lactococcus phage BK5-T	31754	species	40003	1	0	0.0
Amycolatopsis orientalis	31958	species	8982090	6	4	0.0
Clavibacter michiganensis subsp. sepedonicus	31964	subspecies	3403786	3	2	0.0
Rhodobacteraceae	31989	family	4417673	3	0	0.0
Achromobacter denitrificans	32002	species	13155420	23	6	0.0
Burkholderia	32008	genus	7690769	43	24	0.0
Methylophilaceae	32011	family	2915241	1	0	0.0
Campylobacter fetus subsp. venerealis	32020	subspecies	1930368	2	1	0.0
Campylobacter jejuni subsp. jejuni	32022	subspecies	25552916	2	0	0.0
Xanthomonadaceae	32033	family	10236911	1	0	0.0
Synechococcus sp. PCC 7002	32049	species	3409935	4	0	0.0
Calothrix parietina	32054	species	6960392	1	0	0.0
Cutibacterium avidum	33010	species	2526138	7	2	0
Clavibacter michiganensis subsp. insidiosus	33014	subspecies	3408062	2	0	0.0
Parvimonas micra	33033	species	1627009	7	7	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	27	7	1.11184e-22
Kinetoplastibacterium	33055	genus	821320	1	0	0.0
Pseudomonas viridiflava	33069	species	6093513	4	1	0.0
Eremothecium	33170	genus	9119312	4	0	0.0
Caviid betaherpesvirus 2	33706	species	233501	1	1	0.0
Simian T-lymphotropic virus 2	33748	leaf	8855	1	1	0.0
Anoxybacillus flavithermus	33934	species	2846746	2	1	0.0
Geobacillus thermodenitrificans	33940	species	3608012	7	4	0.0
Lactobacillus johnsonii	33959	species	1907846	7	4	0.0
Leuconostoc mesenteroides subsp. dextranicum	33966	subspecies	1854727	1	1	0.0
Leuconostoc mesenteroides subsp. mesenteroides	33967	subspecies	8181583	2	1	0.0
Rickettsia amblyommatis	33989	species	1480884	5	0	0.0
Rickettsia bellii	33990	species	1525528	1	0	0.0
Rickettsia rhipicephali	33992	species	1305467	3	2	0.0
Komagataeibacter europaeus	33995	species	3797909	3	2	0.0
Candidatus Liberibacter asiaticus	34021	species	1228806	1	0	0.0
Leptothrix cholodnii	34029	species	4909403	1	0	0.0
Moraxella osloensis	34062	species	2649137	21	21	0.0
Variovorax paradoxus	34073	species	6817856	2	0	0.0
Riemerella anatipestifer	34085	species	2563329	17	4	0.0
Cryptophlebia leucotreta granulovirus	35254	species	110907	2	2	0.0
Simbu orthobunyavirus	35306	species	12172	21	21	0.0
Geobacter sulfurreducens	35554	species	3764200	2	0	0.0
Acholeplasma oculi	35623	species	1587120	3	3	0.0
Citrobacter amalonaticus	35703	species	5875351	7	3	0.0
Chaetomiaceae	35718	family	37828236	18	0	0.0
Thielavia	35719	genus	36912256	42	0	0.0
Nitrosospira	35798	genus	3222211	2	0	0.0
Rhodovulum sulfidophilum	35806	species	4347929	6	2	0.0
Bordetella holmesii	35814	species	3698615	5	0	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	312	3	0.0
Microbacterium aurum	36805	species	3424892	9	8	0.0
Mycobacterium abscessus	36809	species	6771347	7	6	0.0
Thiobacillus denitrificans	36861	species	2909809	1	0	0.0
Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	36870	leaf	703004	2	2	0.0
Paraburkholderia xenovorans	36873	species	19434089	1	0	0.0
Nocardia farcinica	37329	species	6292344	7	4	0.0
