name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Pseudomonas	286	genus	6375453	7159	6356	0.0
Pseudomonas aeruginosa	287	species	6510903	5072	1535	0.00132179
Burkholderia cepacia	292	species	7851492	354	27	0
Pseudomonas fluorescens	294	species	6526868	711417	607059	0.391909
Pseudomonas fragi	296	species	10253943	3607	2236	0.000101824
Pseudomonas mendocina	300	species	5293211	21	0	0.0
Pseudomonas putida	303	species	6146834	7063	2663	0.000408211
Ralstonia solanacearum	305	species	5757294	571	118	0
Pseudomonas stutzeri	316	species	4548207	1458	576	0.000348324
Pseudomonas syringae	317	species	8219822	1004	432	0.0
Ralstonia pickettii	329	species	5505543	4	0	0.0
Pseudomonas pseudoalcaligenes	330	species	4686340	488	0	0.000351607
Burkholderia glumae	337	species	7333967	10	0	0.0
Xanthomonas	338	genus	13697475	88	13	0.0
Xanthomonas campestris	339	species	7516154	238	125	0.000358793
Xanthomonas campestris pv. campestris	340	leaf	14898506	1135	130	0.00132142
Xanthomonas translucens	343	species	4638247	10	0	0.0
Xanthomonas citri	346	species	21322173	164	5	0.0
Xanthomonas oryzae	347	species	19634123	138	71	0.0
Azotobacter chroococcum	353	species	5192286	77	0	0.0
Azotobacter vinelandii	354	species	5351632	113	0	0.0
Rhizobiales	356	order	5227128	59	0	0.0
Agrobacterium	357	genus	6422834	2	0	0.0
Agrobacterium tumefaciens	358	species	7273300	98	29	7.06014e-05
Agrobacterium rhizogenes	359	species	5114384	44	33	0.0
Agrobacterium vitis	373	species	6320946	1	0	0.0
Bradyrhizobium	374	genus	11894480	21	0	0.0
Bradyrhizobium japonicum	375	species	9207384	239	45	0.0
Bradyrhizobium sp.	376	species	7547693	79	39	0.0
Rhizobium	379	genus	6977474	37	15	0.0
Sinorhizobium fredii	380	species	6891900	1	0	0.0
Mesorhizobium loti	381	species	7539018	3	0	0.0
Sinorhizobium meliloti	382	species	7082772	101	53	0.0
Rhizobium leguminosarum	384	species	7129833	53	27	0.0
Sinorhizobium fredii NGR234	394	leaf	6891900	37	24	0.0
Rhizobium phaseoli	396	species	87841097	100	0	0.0
Rhizobium tropici	398	species	6686334	2	0	0.0
Neorhizobium galegae	399	species	6434105	11	0	0.0
Methylococcaceae	403	family	4384317	4	0	0.0
Methylobacillus	404	genus	2971517	1	0	0.0
Methylobacillus flagellatus	405	species	2971517	1	0	0.0
Methylobacterium	407	genus	6606092	27	2	0.0
Methylobacterium extorquens	408	species	6163878	78	34	2.03007e-05
Methylococcus capsulatus	414	species	3304561	1	0	0.0
Acetobacteraceae	433	family	3701149	4	0	0.0
Acetobacter aceti	435	species	3725037	3	1	0.0
Acetobacter pasteurianus	438	species	3769016	39	29	0.0
Gluconobacter oxydans	442	species	3207017	17	8	0.0
Legionellaceae	444	family	6466226	1	0	0.0
Legionella pneumophila	446	species	7270368	79	60	0.0
Legionella hackeliae	449	species	3570857	15	15	0.0
Legionella longbeachae	450	species	4149158	29	13	0.0
Tatlockia micdadei	451	species	9836958	27	5	0.0
Moraxellaceae	468	family	3801396	6	0	0.0
Acinetobacter	469	genus	4000822	40	18	0.0
Acinetobacter baumannii	470	species	3994952	1062	426	0.00567526
Acinetobacter calcoaceticus	471	species	8244977	221	36	4.34292e-05
Moraxella	475	genus	1863286	1	0	0.0
Moraxella catarrhalis	480	species	1863286	178	8	0.00107051
Neisseriaceae	481	family	2235305	1	0	0.0
Neisseria gonorrhoeae	485	species	2209297	711	675	4.49224e-05
Neisseria lactamica	486	species	2220606	18	4	0.0
Neisseria meningitidis	487	species	2222288	78	26	0.0
Neisseria sicca	490	species	2783913	111	102	0.000320842
Psychrobacter	497	genus	2875899	1	0	0.0
Alcaligenaceae	506	family	4085121	38	0	0.0
Alcaligenes	507	genus	0	1	0	0.0
Alcaligenes faecalis	511	species	8296192	46	23	0.0
Bordetella	517	genus	4292418	86	0	0.0
Bordetella bronchiseptica	518	species	5231793	155	42	0.0
Bordetella parapertussis	519	species	4836562	58	0	0.0
Bordetella pertussis	520	species	4098210	88	2	0.0
Bordetella avium	521	species	3732255	6	0	0.0
Acidiphilium	522	genus	4088912	1	0	0.0
Acidiphilium cryptum	524	species	3963080	1	0	0.0
Ochrobactrum	528	genus	5205777	1	0	0.0
Ochrobactrum anthropi	529	species	5205777	38	2	1.02805e-05
Chromobacterium	535	genus	4751080	2	0	0.0
Chromobacterium violaceum	536	species	4751080	12	0	0.0
Zymomonas mobilis	542	species	2378539	5	5	0.0
Enterobacteriaceae	543	family	6733149	86	3	0.0
Citrobacter	544	genus	5356580	4	0	0.0
Citrobacter koseri	545	species	4735357	1	0	0.0
Citrobacter freundii	546	species	5371331	95	11	2.72225e-222
Enterobacter	547	genus	6476723	52	4	0.0
Klebsiella aerogenes	548	species	5435727	183	32	0.00023057
Pantoea agglomerans	549	species	9924054	146	100	0.000352288
Enterobacter cloacae	550	species	5160721	619	80	0.00321699
Erwinia	551	genus	4250482	12	0	0.0
Erwinia amylovora	552	species	3869718	1	0	0.0
Pantoea ananatis	553	species	4838981	97	10	3.0654e-87
Pectobacterium carotovorum	554	species	6530777	5	0	0.0
Escherichia	561	genus	7115854	2	0	0.0
Escherichia coli	562	species	7172668	292	55	0.000368854
Hafnia	568	genus	4712721	1	0	0.0
Hafnia alvei	569	species	4712721	25	12	0.0
Klebsiella	570	genus	8080427	74	6	0.0
Klebsiella oxytoca	571	species	6684898	1015	101	0.00170634
Klebsiella pneumoniae	573	species	8684344	1294	735	0.000501434
Morganella morganii	582	species	3799539	8	0	0.0
Proteus	583	genus	3973324	12	0	0.0
Proteus mirabilis	584	species	3973324	91	6	2.51949e-05
Proteus vulgaris	585	species	3794983	16	0	0.0
Providencia	586	genus	4402109	3	0	0.0
Providencia rettgeri	587	species	4889093	36	29	0
Providencia stuartii	588	species	4402109	25	6	0.0
Salmonella enterica subsp. enterica serovar Infantis	595	leaf	24898721	2	0	0.0
Salmonella enterica subsp. enterica serovar Thompson	600	leaf	14120769	3	0	0.0
Salmonella enterica subsp. enterica serovar Heidelberg	611	leaf	97441747	6	1	0
Serratia	613	genus	5293892	37	4	0.0
Serratia liquefaciens	614	species	5282719	123	5	1.88842e-05
Serratia marcescens	615	species	5133167	331	103	0
Shigella	620	genus	4770140	1	0	0.0
Shigella boydii	621	species	4760589	4	0	0.0
Shigella dysenteriae	622	species	4560911	3	0	0.0
Shigella flexneri	623	species	4685611	20	1	0.0
Shigella sonnei	624	species	5137894	5	0	0.0
Xenorhabdus nematophila	628	species	4586662	3	0	0.0
Yersinia	629	genus	5921202	7	1	0.0
Yersinia enterocolitica	630	species	4717877	84	32	0.0
Yersinia intermedia	631	species	4859749	44	18	0
Yersinia pestis	632	species	5868073	37	5	0.0
Yersinia pseudotuberculosis	633	species	7671089	31	1	0.0
Edwardsiella	635	genus	3906392	3	0	0.0
Edwardsiella tarda	636	species	3766483	15	2	0.0
Vibrionaceae	641	family	5214507	2	0	0.0
Aeromonas	642	genus	4891101	12	0	0.0
Aeromonas hydrophila	644	species	4927671	209	79	7.12531e-05
Aeromonas salmonicida	645	species	5040536	2	0	0.0
Aeromonas media	651	species	4788430	2	0	0.0
Aeromonas schubertii	652	species	4400034	19	11	0
Aeromonas veronii	654	species	4551783	80	17	1.81944e-70
Photobacterium	657	genus	5619093	1	0	0.0
Vibrio	662	genus	5224717	9	1	0.0
Vibrio alginolyticus	663	species	5146637	32	15	0.0
Vibrio cholerae	666	species	4424841	26	5	0.0
Vibrio harveyi	669	species	17991217	27	9	0.0
Vibrio parahaemolyticus	670	species	5172800	48	23	0.0
Vibrio vulnificus	672	species	5131516	24	7	0.0
Grimontia hollisae	673	species	3998273	17	14	0.0
Vibrio mimicus	674	species	8922704	15	6	0.0
Vibrio fluvialis	676	species	9679388	31	9	0.0
Vibrio campbellii	680	species	8634154	27	7	0.0
Vibrio gazogenes	687	species	4786552	10	9	0.0
Vibrio natriegens	691	species	10343839	13	6	0.0
Plesiomonas shigelloides	703	species	3405979	3	0	0.0
Pasteurellaceae	712	family	2316503	1	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	2105503	42	9	0.0
Actinobacillus pleuropneumoniae	715	species	2299903	2	0	0.0
Haemophilus influenzae	727	species	1910832	60	19	0.0
[Haemophilus] ducreyi	730	species	1698955	50	6	5.47427e-87
Histophilus somni	731	species	2138367	34	7	0.0
Aggregatibacter aphrophilus	732	species	4626291	11	9	0.0
[Haemophilus] parasuis	738	species	2269156	45	7	0.0
Pasteurella multocida	747	species	2324594	26	7	0.0
Bartonella	773	genus	1861413	1	0	0.0
Bartonella bacilliformis	774	species	1445021	3	0	0.0
Coxiella burnetii	777	species	2072642	11	6	0.0
Rickettsia	780	genus	1249850	53	36	0.0
Rickettsia prowazekii	782	species	1111192	9	7	0.0
Rickettsia rickettsii	783	species	1265141	3	0	0.0
Chlamydia	810	genus	1113117	1	0	0.0
Chlamydia trachomatis	813	species	1068120	8	6	0.0
Bacteroidaceae	815	family	5275069	3	0	0.0
Bacteroides fragilis	817	species	5308603	57	25	0.00013085
Bacteroides thetaiotaomicron	818	species	6293399	22	13	0.0
Campylobacter gracilis	824	species	2281652	7	6	4.34917e-05
Fibrobacter	832	genus	7685639	1	0	0.0
Fibrobacter succinogenes	833	species	7685639	1	0	0.0
Porphyromonas gingivalis	837	species	2357924	5	2	0.0
Oxalobacter formigenes	847	species	2433653	7	0	0.0
Fusobacterium nucleatum	851	species	2948417	3	2	0.0
Desulfovibrio	872	genus	3918779	3	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	1	0	0.0
Desulfovibrio vulgaris	881	species	3802302	4	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3773159	20	0	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4040304	38	33	0.0
Desulfobulbus propionicus	894	species	3851869	1	0	0.0
Desulfococcus multivorans	897	species	8911375	6	0	0.0
Desulfomicrobium baculatum	899	species	3942657	1	0	0.0
Desulfovibrio piger	901	species	2807531	15	12	0.0
Acidaminococcus	904	genus	2408767	1	0	0.0
Nitrobacter hamburgensis	912	species	5011522	1	0	0.0
Nitrobacter winogradskyi	913	species	3402093	3	0	0.0
Thiobacillus	919	genus	2909809	2	0	0.0
Starkeya novella	921	species	4765023	8	0	0.0
Thiomonas intermedia	926	species	3462095	92	71	0.0
Ehrlichia chaffeensis	945	species	1174554	3	3	0.0
Bdellovibrio bacteriovorus	959	species	3592845	13	0	0.0
Herbaspirillum	963	genus	5363540	9	0	0.0
Herbaspirillum seropedicae	964	species	5513887	179	4	0
Selenomonas	970	genus	3100147	1	0	0.0
Bacteroidetes	976	phylum	3701235	2	0	0.0
Cellulophaga lytica	979	species	3765936	86	9	0.0
Flavobacterium johnsoniae	986	species	6096872	105	80	8.13802e-06
Solitalea canadensis	995	species	5202069	1	0	0.0
Flavobacterium columnare	996	species	3162432	177	64	0.0
Bernardetia litoralis	999	species	4919337	1	0	0.0
Erythrobacter	1041	genus	3052398	1	0	0.0
Allochromatium vinosum	1049	species	3669074	2	0	0.0
Halorhodospira halophila	1053	species	2678452	1	0	0.0
Rhodobacter	1060	genus	4407391	1	0	0.0
Rhodobacter capsulatus	1061	species	3871920	1	0	0.0
Rhodobacter sphaeroides	1063	species	4585882	103	2	0.0
Rhodomicrobium vannielii	1069	species	4014469	1	0	0.0
Rhodopseudomonas	1073	genus	5408501	2	0	0.0
Rhodopseudomonas palustris	1076	species	5408501	18	0	0.0
Blastochloris viridis	1079	species	11174693	121	23	0.0
Pararhodospirillum photometricum	1084	species	3876289	1	0	0.0
Rhodospirillum rubrum	1085	species	4379691	2	0	0.0
Porphyrobacter	1111	genus	0	2	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	30	19	0.0
Cyanobacteria	1117	phylum	4504983	1	0	0.0
Chroococcales	1118	order	4198355	3	0	0.0
Synechococcus elongatus PCC 7942	1140	leaf	2742269	4	2	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	5	5	0.0
Synechocystis sp. PCC 6803	1148	species	3570073	5	3	0.0
Oscillatoriales	1150	order	7831139	1	0	0.0
Nostocales	1161	order	7142253	1	0	0.0
Nostocaceae	1162	family	7202873	1	0	0.0
Anabaena cylindrica	1165	species	7063285	1	0	0.0
Nostoc	1177	genus	9059191	1	0	0.0
Calothrix	1186	genus	6960392	1	0	0.0
Fischerella	1190	genus	0	1	0	0.0
Trichodesmium erythraeum	1206	species	7750108	1	0	0.0
Proteobacteria	1224	phylum	4876588	9	0	0.0
Nitrosococcus oceani	1229	species	3522111	3	0	0.0
Nitrosospira multiformis	1231	species	3234309	1	0	0.0
Nitrospira	1234	genus	0	1	0	0.0
Gammaproteobacteria	1236	class	5616053	96	1	0.0
Piscirickettsia	1237	genus	0	2	0	0.0
Piscirickettsia salmonis	1238	species	62000106	54	18	0.0
Leuconostoc	1243	genus	2478730	5	0	0.0
Leuconostoc mesenteroides	1245	species	3012430	22	15	0.00020521
Leuconostoc lactis	1246	species	1788069	2	1	0.0
Pediococcus acidilactici	1254	species	10599728	15	2	0.0
Pediococcus pentosaceus	1255	species	1810762	5	0	0.0
Micrococcaceae	1268	family	3531727	13	0	0.0
Micrococcus luteus	1270	species	2501097	7	0	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	155	129	0.0
Kytococcus sedentarius	1276	species	2785024	3	0	0.0
Staphylococcus	1279	genus	4174758	23	18	0.0
Staphylococcus aureus	1280	species	4631556	339	138	0.000479945
Staphylococcus carnosus	1281	species	2566424	37	22	7.84212e-05
Staphylococcus epidermidis	1282	species	2601987	981	357	0.00712055
Staphylococcus haemolyticus	1283	species	2697861	1064	295	0.00242145
Staphylococcus hyicus	1284	species	2472129	19	19	0.0
Staphylococcus simulans	1286	species	2647552	24	9	0
Staphylococcus xylosus	1288	species	11321211	879	64	5.48446e-05
Staphylococcus warneri	1292	species	2560716	7	0	0.0
Staphylococcus schleiferi	1295	species	12494798	93	3	0
Deinococcus radiodurans	1299	species	6628921	1	0	0.0
Streptococcaceae	1300	family	2375710	4	0	0.0
Streptococcus	1301	genus	2069050	14	11	0.0
Streptococcus gordonii	1302	species	2196662	1149	616	0.00715345
Streptococcus oralis	1303	species	1958690	84	45	0.000135886
Streptococcus salivarius	1304	species	2213879	96	18	0.000173454
Streptococcus suis	1307	species	2106595	30	12	0
Streptococcus thermophilus	1308	species	1844731	994	673	0.0183104
Streptococcus mutans	1309	species	2024183	5	2	0.0
Streptococcus agalactiae	1311	species	2111259	33	19	2.47064e-46
Streptococcus pneumoniae	1313	species	2114821	367	197	0.00255855
Streptococcus pyogenes	1314	species	1940887	31	16	0.0
Streptococcus anginosus	1328	species	2089210	24	6	0.0
Streptococcus dysgalactiae	1334	species	2149105	3	0	0.0
Streptococcus intermedius	1338	species	1963517	18	5	0.0
Streptococcus iniae	1346	species	4185606	10	0	0.0
Enterococcus	1350	genus	3036872	2	0	0.0
Enterococcus faecalis	1351	species	2996992	38	17	1.53807e-105
Enterococcus faecium	1352	species	2979896	62	38	0.000206045
Enterococcus gallinarum	1353	species	3821349	10	3	0
Enterococcus hirae	1354	species	2856440	15	10	0.0
Lactococcus	1357	genus	4471217	2	0	0.0
Lactococcus lactis	1358	species	4937649	610	575	0.00384739
Lactococcus lactis subsp. cremoris	1359	subspecies	15344160	93	18	5.74263e-05
Lactococcus lactis subsp. lactis	1360	subspecies	25962506	314	76	8.43155e-05
Planococcus kocurii	1374	species	3485580	15	12	0.0
Aerococcus urinae	1376	species	2080974	3	2	2.01013e-56
Aerococcus viridans	1377	species	2199877	25	21	0.00018087
Bacillales	1385	order	4740553	19	0	0.0
Bacillus	1386	genus	5556696	19	8	0.0
Bacillus amyloliquefaciens	1390	species	3989737	36	1	0.0
Bacillus anthracis	1392	species	5935455	49	11	0.0
Brevibacillus brevis	1393	species	6296436	3	0	0.0
Bacillus cereus	1396	species	6217228	232	36	4.79916e-05
Bacillus coagulans	1398	species	3330766	197	9	0
Bacillus licheniformis	1402	species	8445242	55	25	0
Bacillus megaterium	1404	species	5334474	13	0	0.0
Bacillus mycoides	1405	species	17870445	64	28	0.0
Paenibacillus polymyxa	1406	species	5942566	64	27	0.0
Bacillus pumilus	1408	species	3704641	86	17	0.0
Bacillus sp.	1409	species	4233615	5	0	0.0
Lysinibacillus sphaericus	1421	species	17808356	59	28	0.0
Bacillus subtilis	1423	species	6066808	78	10	0
Parageobacillus thermoglucosidans	1426	species	3993793	72	0	1.20202e-174
Bacillus thuringiensis	1428	species	6815431	253	43	0
Bacillus thuringiensis serovar alesti	1440	leaf	5818118	2	0	0.0
Bacillus thuringiensis serovar morrisoni	1441	leaf	6179896	1	0	0.0
Bacillus thuringiensis serovar tolworthi	1442	leaf	6870591	12	6	0.0
Bacillus atrophaeus	1452	species	4168266	23	2	0.0
Paenibacillus larvae	1464	species	7368577	1	0	0.0
Sporosarcina psychrophila	1476	species	4674191	10	9	0.0
Paenibacillus larvae subsp. pulvifaciens	1477	subspecies	13759777	17	0	0.0
Bacillus simplex	1478	species	5521719	24	23	0.0
Bacillus smithii	1479	species	3381292	15	12	0.0
Virgibacillus halodenitrificans	1482	species	3917759	24	16	0.0
Clostridium	1485	genus	4654288	1	0	0.0
Clostridium botulinum	1491	species	4204997	181	60	0.0
Clostridium butyricum	1492	species	18483337	193	31	0.0
Clostridioides difficile	1496	species	4152138	111	16	0.0
Clostridium formicaceticum	1497	species	9173483	42	0	0.0
Clostridium pasteurianum	1501	species	9050473	42	0	0.0
Clostridium perfringens	1502	species	3171211	105	28	0.0
Clostridium sporogenes	1509	species	8284974	70	0	0.0
[Clostridium] stercorarium	1510	species	4042789	1	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	12	10	0.0
Clostridium tyrobutyricum	1519	species	3134437	22	21	0.0
Clostridium beijerinckii	1520	species	6062187	76	28	0.0
Moorella thermoacetica	1525	species	2628784	37	8	0.0
Clostridium kluyveri	1534	species	3989551	25	16	0.0
Clostridium scatologenes	1548	species	5749410	61	55	0.0
Clostridium estertheticum subsp. estertheticum	1552	subspecies	4785613	35	32	0.0
Clostridium baratii	1561	species	3338630	32	29	0.0
Sporosarcina ureae	1571	species	13511270	26	16	0.0
Leifsonia xyli	1575	species	2635288	58	48	0.0
Lactobacillus	1578	genus	2624635	6	0	0.0
Lactobacillus acidophilus	1579	species	1992569	7	0	0.0
Lactobacillus brevis	1580	species	2464052	10	2	0.0
Lactobacillus casei	1582	species	3039836	6	0	0
Lactobacillus delbrueckii	1584	species	2740890	2	1	0.0
Lactobacillus delbrueckii subsp. bulgaricus	1585	subspecies	5605005	14	1	0.0
Lactobacillus helveticus	1587	species	2095920	39	7	0.000314904
Lactobacillus plantarum	1590	species	3703631	35	13	0.0
Lactobacillus gasseri	1596	species	1894360	15	5	0
Lactobacillus paracasei	1597	species	3007940	14	2	3.79683e-05
Lactobacillus reuteri	1598	species	2114305	22	5	0
Lactobacillus acetotolerans	1600	species	1704859	4	3	0.0
Lactobacillus amylovorus	1604	species	1977087	15	3	0.0
Lactobacillus fermentum	1613	species	2148561	8	4	0.0
Lactobacillus salivarius	1624	species	2082826	46	11	0.0
Listeria	1637	genus	3095536	7	0	0.0
Listeria ivanovii	1638	species	3701623	1	0	0.0
Listeria monocytogenes	1639	species	3045735	150	53	0
Listeria innocua	1642	species	3093113	1	0	0.0
Renibacterium salmoninarum	1646	species	3155250	1	0	0.0
Erysipelothrix rhusiopathiae	1648	species	1770425	19	4	0.0
Corynebacteriaceae	1653	family	2720096	6	0	0.0
Actinomyces	1654	genus	0	3	0	0.0
Actinomyces odontolyticus	1660	species	2391230	35	32	8.30587e-05
Trueperella pyogenes	1661	species	2272494	3	0	0.0
Arthrobacter	1663	genus	0	11	0	0.0
Bifidobacterium	1678	genus	2358011	3	1	0.0
Bifidobacterium longum subsp. longum	1679	subspecies	7220280	4	2	0.0
Bifidobacterium adolescentis	1680	species	2089645	8	2	5.80544e-05
Bifidobacterium bifidum	1681	species	2209060	23	11	2.99394e-129
Bifidobacterium longum subsp. infantis	1682	subspecies	2578115	2	0	0
Bifidobacterium angulatum	1683	species	2021974	14	11	0.0
Bifidobacterium breve	1685	species	2317134	13	6	0.000128575
Bifidobacterium coryneforme	1687	species	1755151	2	1	0.0
Corynebacterium ammoniagenes	1697	species	2790185	18	0	2.07141e-05
Brevibacterium linens	1703	species	8072179	53	29	0.0
Corynebacterium stationis	1705	species	8587058	48	4	0.0
Cellulomonas	1707	genus	3971988	5	0	0.0
Cellulomonas fimi	1708	species	4266344	2	0	0.0
Cellulosimicrobium cellulans	1710	species	4799856	49	31	0.0
Cellulomonas flavigena	1711	species	4123179	1	0	0.0
Corynebacterium	1716	genus	2720096	27	7	0.0
Corynebacterium diphtheriae	1717	species	2469401	12	8	0.0
Corynebacterium glutamicum	1718	species	3768251	34	7	0.0
Corynebacterium pseudotuberculosis	1719	species	2341503	19	2	7.02333e-39
Corynebacterium variabile	1727	species	3433007	2	0	0.0
Eubacterium limosum	1736	species	4316707	27	14	0.0
Propionibacterium freudenreichii	1744	species	2646865	23	2	0
Cutibacterium acnes	1747	species	2515790	5218	3326	0.114156
Acidipropionibacterium acidipropionici	1748	species	3656170	125	6	2.71669e-05
Pseudopropionibacterium propionicum	1750	species	3449360	2	0	0.0
Propionibacterium freudenreichii subsp. shermanii	1752	subspecies	2675045	21	7	0
Actinobacteria	1760	class	4538401	63	4	0.0
Mycobacteriaceae	1762	family	5824739	2	0	0.0
Mycobacterium	1763	genus	5837906	85	31	0.0
Mycobacterium avium	1764	species	6186937	43	17	0.0
Mycobacterium bovis	1765	species	5614255	28	0	0.0
Mycobacterium fortuitum	1766	species	6254616	80	14	0
Mycobacterium intracellulare	1767	species	5331715	6	0	0.0
Mycobacterium leprae	1769	species	3268137	1	0	0.0
Mycobacterium avium subsp. paratuberculosis	1770	subspecies	14396848	49	1	0.0
Mycobacterium phlei	1771	species	5349645	42	29	0.0
Mycobacterium smegmatis	1772	species	20964686	69	38	0.0
Mycobacterium tuberculosis	1773	species	5141054	54	7	0.0
Mycobacterium marinum	1781	species	6555333	3	0	0.0
Mycobacterium aurum	1791	species	6038730	64	47	0.0
Mycobacterium gilvum	1804	species	5883060	2	0	0.0
Mycobacterium vaccae	1810	species	6235754	1	0	0.0
Amycolatopsis	1813	genus	11437351	2	0	0.0
Amycolatopsis methanolica	1814	species	7237391	5	0	0.0
Nocardia	1817	genus	7567967	5	0	0.0
Rhodococcus	1827	genus	7101773	37	0	0.0
Rhodococcus erythropolis	1833	species	6691155	23	4	0
Saccharopolyspora	1835	genus	8212805	2	0	0.0
Saccharopolyspora erythraea	1836	species	8212805	5	0	0.0
Nocardioides	1839	genus	4376707	4	0	0.0
Pseudonocardia	1847	genus	7303989	18	0	0.0
Saccharomonospora viridis	1852	species	4308349	2	0	0.0
Frankia	1854	genus	7497934	1	0	0.0
Frankia alni	1859	species	7497934	11	0	0.0
Geodermatophilus obscurus	1861	species	5322497	3	0	0.0
Actinoplanes	1865	genus	9074768	2	0	0.0
Actinoplanes missouriensis	1866	species	8773466	4	0	0.0
Micromonospora	1873	genus	7025559	6	0	0.0
Streptomyces	1883	genus	9489906	124	19	0.0
Streptomyces albus	1888	species	6841649	151	2	0.0
Streptomyces ambofaciens	1889	species	8393598	60	6	0.0
Streptomyces aureofaciens	1894	species	7076402	91	72	0.0
Streptomyces clavuligerus	1901	species	7590758	31	19	0.0
Streptomyces glaucescens	1907	species	7623774	30	16	0.0
Streptomyces griseus	1911	species	8545929	4	0	0.0
Streptomyces hygroscopicus	1912	species	10333189	69	40	0.0
Streptomyces lincolnensis	1915	species	10319054	44	28	0.0
Streptomyces reticuli	1926	species	9336224	34	9	0.0
Streptomyces violaceoruber	1935	species	7916045	22	14	0.0
Streptomyces albireticuli	1940	species	8144417	45	26	2.41983e-05
Streptomyces noursei	1971	species	9815884	3	0	0.0
Streptosporangium	2000	genus	10369518	2	0	0.0
Streptosporangium roseum	2001	species	10369518	6	0	0.0
Streptosporangiaceae	2004	family	10369518	7	0	0.0
Thermomonosporaceae	2012	family	5639016	2	0	0.0
Nocardiopsis	2013	genus	6195761	2	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	67	2	0.0
Thermomonospora curvata	2020	species	5639016	8	0	0.0
Kibdelosporangium	2029	genus	0	2	0	0.0
Curtobacterium	2034	genus	0	1	0	0.0
Aeromicrobium	2040	genus	0	3	0	0.0
Aeromicrobium erythreum	2041	species	3629239	57	48	0.0
Pimelobacter	2044	genus	0	4	0	0.0
Pimelobacter simplex	2045	species	5637360	109	78	0.0
Actinomycetaceae	2049	family	2135042	2	0	0.0
Gordonia	2053	genus	5567155	1	0	0.0
Gordonia terrae	2055	species	5701501	154	104	0
Streptomycetaceae	2062	family	9456257	17	0	0.0
Kitasatospora	2063	genus	8783278	2	0	0.0
Kitasatospora setae	2066	species	8783278	2	0	0.0
Pseudonocardiaceae	2070	family	9499602	20	0	0.0
Mycoplasmatales	2085	order	988044	12	0	0.0
Mycoplasmataceae	2092	family	988044	1	0	0.0
Mycoplasma	2093	genus	997669	2	0	0.0
