name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Streptococcus gordonii	1302	species	2196662	7	6	0.00247511
Streptococcus oralis	1303	species	1958690	2	2	0.0
Streptococcus salivarius	1304	species	2213879	14	5	0.00122793
Streptococcus suis	1307	species	2106595	2	0	0.0
Streptococcus thermophilus	1308	species	1844731	15	5	0.0029473
Streptococcus mutans	1309	species	2024183	3	1	0.0
Streptococcus agalactiae	1311	species	2111259	4	1	0.0
Streptococcus pneumoniae	1313	species	2114821	10	4	0.0
Streptococcus pyogenes	1314	species	1940887	8	3	0.0
Streptococcus anginosus	1328	species	2089210	3	0	0.0
Streptococcus intermedius	1338	species	1963517	2	0	0.0
Streptococcus iniae	1346	species	4185606	2	0	0.0
Enterococcus faecalis	1351	species	2996992	6	5	0.0
Enterococcus faecium	1352	species	2979896	8	3	0.0
Enterococcus gallinarum	1353	species	3821349	3	2	0.0
Enterococcus hirae	1354	species	2856440	5	3	0.0
Lactococcus lactis	1358	species	4937649	18	16	0.000550564
Lactococcus lactis subsp. cremoris	1359	subspecies	15344160	9	2	0.0
Lactococcus lactis subsp. lactis	1360	subspecies	25962506	8	1	0
Planococcus kocurii	1374	species	3485580	1	1	0.0
Aerococcus viridans	1377	species	2199877	3	1	0.00123575
Bacillales	1385	order	4740553	1	0	0.0
Bacillus	1386	genus	5556696	7	7	0.0
Bacillus amyloliquefaciens	1390	species	3989737	6	0	0.0
Bacillus anthracis	1392	species	5935455	8	1	0
Bacillus cereus	1396	species	6217228	52	12	0.000874503
Bacillus coagulans	1398	species	3330766	6	1	0.0
Bacillus licheniformis	1402	species	8445242	6	3	0.0
Bacillus megaterium	1404	species	5334474	8	2	0.0
Bacillus mycoides	1405	species	17870445	16	6	0.0
Paenibacillus polymyxa	1406	species	5942566	11	7	0.0
Bacillus pumilus	1408	species	3704641	19	5	0.0
Lysinibacillus sphaericus	1421	species	17808356	11	4	0.0
Bacillus subtilis	1423	species	6066808	12	3	0.0
Parageobacillus thermoglucosidans	1426	species	3993793	6	0	0.0
Bacillus thuringiensis	1428	species	6815431	59	14	8.78508e-15
Bacillus thuringiensis serovar alesti	1440	leaf	5818118	2	1	0.0
Bacillus thuringiensis serovar morrisoni	1441	leaf	6179896	3	2	0.0
Bacillus thuringiensis serovar tolworthi	1442	leaf	6870591	4	0	0.0
Bacillus atrophaeus	1452	species	4168266	6	0	0.0
Sporosarcina psychrophila	1476	species	4674191	4	4	0.0
Paenibacillus larvae subsp. pulvifaciens	1477	subspecies	13759777	3	0	0.0
Bacillus simplex	1478	species	5521719	7	7	0.0
Bacillus smithii	1479	species	3381292	2	2	0.0
Virgibacillus halodenitrificans	1482	species	3917759	6	5	0.0
Clostridium botulinum	1491	species	4204997	47	12	0.0
Clostridium butyricum	1492	species	18483337	52	3	0.0
Clostridioides difficile	1496	species	4152138	32	3	0.0
Clostridium formicaceticum	1497	species	9173483	5	0	0.0
Clostridium pasteurianum	1501	species	9050473	8	0	0.0
Clostridium perfringens	1502	species	3171211	20	9	0.0
Clostridium sporogenes	1509	species	8284974	12	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	8	8	0.0
Clostridium tyrobutyricum	1519	species	3134437	3	3	0.0
Clostridium beijerinckii	1520	species	6062187	21	12	0.0
Moorella thermoacetica	1525	species	2628784	2	0	0.0
Clostridium kluyveri	1534	species	3989551	10	4	0.0
Clostridium scatologenes	1548	species	5749410	6	6	0.0
Clostridium estertheticum subsp. estertheticum	1552	subspecies	4785613	11	11	0.0
Clostridium baratii	1561	species	3338630	6	4	0.0
Sporosarcina ureae	1571	species	13511270	1	0	0.0
Leifsonia xyli	1575	species	2635288	5	2	0.0
Lactobacillus	1578	genus	2624635	1	1	0.0
Lactobacillus acidophilus	1579	species	1992569	4	0	0.0
Lactobacillus brevis	1580	species	2464052	6	2	0.0
Lactobacillus casei	1582	species	3039836	2	0	0.0
Lactobacillus delbrueckii	1584	species	2740890	1	0	0.0
Lactobacillus delbrueckii subsp. bulgaricus	1585	subspecies	5605005	1	1	0.0
Lactobacillus helveticus	1587	species	2095920	7	2	0.0
Lactobacillus plantarum	1590	species	3703631	3	2	0.0
Lactobacillus gasseri	1596	species	1894360	3	1	0.0
Lactobacillus paracasei	1597	species	3007940	6	0	0.0
Lactobacillus reuteri	1598	species	2114305	1	0	0.0
Lactobacillus acetotolerans	1600	species	1704859	2	1	0.0
Lactobacillus amylovorus	1604	species	1977087	1	0	0.0
Lactobacillus fermentum	1613	species	2148561	3	0	0.0
Lactobacillus salivarius	1624	species	2082826	12	1	0.0
Listeria monocytogenes	1639	species	3045735	19	12	0.0
Erysipelothrix rhusiopathiae	1648	species	1770425	1	0	0.0
Bifidobacterium bifidum	1681	species	2209060	2	0	0.0
Bifidobacterium longum subsp. infantis	1682	subspecies	2578115	1	0	0.0
Bifidobacterium breve	1685	species	2317134	2	0	0.0
Brevibacterium linens	1703	species	8072179	3	2	0.0
Corynebacterium stationis	1705	species	8587058	1	1	0.0
Cellulomonas	1707	genus	3971988	1	0	0.0
Cellulosimicrobium cellulans	1710	species	4799856	1	1	0.0
Corynebacterium	1716	genus	2720096	1	0	0.0
Corynebacterium glutamicum	1718	species	3768251	3	3	0.0
Corynebacterium pseudotuberculosis	1719	species	2341503	6	3	0.0
Eubacterium limosum	1736	species	4316707	8	3	0.0
Cutibacterium acnes	1747	species	2515790	433	350	0.217011
Acidipropionibacterium acidipropionici	1748	species	3656170	7	0	0.0
Propionibacterium freudenreichii subsp. shermanii	1752	subspecies	2675045	1	0	0.0
Actinobacteria	1760	class	4538401	5	1	0.0
Mycobacterium	1763	genus	5837906	4	4	0.0
Mycobacterium avium	1764	species	6186937	5	0	0.0
Mycobacterium bovis	1765	species	5614255	3	0	0.0
Mycobacterium fortuitum	1766	species	6254616	23	3	0.000869275
Mycobacterium intracellulare	1767	species	5331715	1	0	0.0
Mycobacterium avium subsp. paratuberculosis	1770	subspecies	14396848	8	0	0.0
Mycobacterium phlei	1771	species	5349645	3	2	0.0
Mycobacterium smegmatis	1772	species	20964686	2	1	0.0
Mycobacterium tuberculosis	1773	species	5141054	5	0	0.0
Mycobacterium aurum	1791	species	6038730	4	3	0.0
Rhodococcus	1827	genus	7101773	1	0	0.0
Rhodococcus erythropolis	1833	species	6691155	2	0	0.000406281
Nocardioides	1839	genus	4376707	1	0	0.0
Streptomyces	1883	genus	9489906	3	0	0.0
Streptomyces albus	1888	species	6841649	8	1	0.0
Streptomyces ambofaciens	1889	species	8393598	2	0	0.0
Streptomyces aureofaciens	1894	species	7076402	14	11	0.0
Streptomyces clavuligerus	1901	species	7590758	1	1	0.0
Streptomyces glaucescens	1907	species	7623774	2	1	0.0
Streptomyces hygroscopicus	1912	species	10333189	3	2	0.0
Streptomyces lincolnensis	1915	species	10319054	2	2	0.0
Streptomyces reticuli	1926	species	9336224	4	1	0.0
Streptomyces albireticuli	1940	species	8144417	3	1	0.0
Streptosporangium roseum	2001	species	10369518	1	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	3	0	0.0
Aeromicrobium erythreum	2041	species	3629239	5	5	0.0
Pimelobacter simplex	2045	species	5637360	4	3	0.0
Gordonia terrae	2055	species	5701501	2	2	0.0
Mycoplasmataceae	2092	family	988044	1	0	0.0
Mycoplasma capricolum	2095	species	1777990	3	1	0.0
Mycoplasma gallisepticum	2096	species	969960	1	1	0.0
Mycoplasma genitalium	2097	species	579782	1	0	0.0
Mycoplasma hominis	2098	species	690305	1	1	0.0
Mycoplasma hyopneumoniae	2099	species	909234	1	1	0.0
Mycoplasma mycoides	2102	species	2100167	1	1	0.0
Mycoplasma mycoides subsp. mycoides	2103	subspecies	5780102	4	4	0.0
Mycoplasma agalactiae	2110	species	877438	1	0	0.0
Mycoplasma californicum	2113	species	799088	2	1	0.0
Spiroplasma citri	2133	species	1640878	6	5	0.0
Methanobacterium formicicum	2162	species	7422571	1	1	0.0
Methanohalophilus halophilus	2177	species	2022959	3	3	0.0
Methanosarcina	2207	genus	4509181	1	0	0.0
Methanosarcina barkeri	2208	species	4650840	1	0	0.0
Sulfolobus solfataricus	2287	species	2830609	1	1	0.0
Thermoanaerobacter kivui	2325	species	2397824	11	10	0.0
Thermotoga	2335	genus	2865001	2	1	0.0
Thermotoga maritima	2336	species	7469591	4	0	0.0
Candidatus Sodalis pierantonius str. SOPE	2342	leaf	4513140	1	0	0.0
Xylella fastidiosa	2371	species	2601327	1	1	0.0
Fervidobacterium islandicum	2423	species	2237377	1	1	0.0
Gardnerella vaginalis	2702	species	1669705	2	0	0.0
Saccharomycetaceae	4893	family	10638208	95	0	0.0
Leishmania	5658	genus	32855089	2	0	0.0
Theileria	5873	genus	9010364	24	0	0.0
Fowlpox virus	10261	species	288539	1	1	0.0
Campoletis sonorensis ichnovirus	10484	species	240596	2	2	0.0
Human papillomavirus	10566	species	7320	1	1	0.0
Escherichia virus P1	10678	species	94800	1	1	0.0
Enterobacteria phage phi80	10713	species	46150	1	0	0.0
Streptococcus phage Cp-1	10747	leaf	19343	1	1	0.0
Enterobacteria phage T7	10760	leaf	39937	1	0	0.0
Orthobunyavirus	11572	genus	12221	1	0	0.0
Baboon endogenous virus strain M7	11764	leaf	8507	2	2	0.0
Clostridium phage c-st	12336	species	185683	1	1	0.0
Lactobacillus phage phiadh	12417	species	43785	1	1	0.0
Banana bunchy top virus	12585	species	6396	1	1	0.0
Acidovorax	12916	genus	4877171	3	0	0.0
Azoarcus	12960	genus	0	2	0	0.0
Dactylococcopsis salina PCC 8305	13035	leaf	3781008	1	1	0.0
Burkholderia mallei	13373	species	7121566	9	0	0.0
Sphingomonas	13687	genus	5564099	2	0	0.0
Bifidobacterium animalis	28025	species	1946896	1	0	0.0
Lysinibacillus fusiformis	28031	species	4843789	3	3	0.0
Staphylococcus lugdunensis	28035	species	2627127	15	4	0.00103478
Streptococcus mitis	28037	species	2146611	7	6	0.0
Lactobacillus curvatus	28038	species	5775917	2	0	0.0
Rubrivivax	28067	genus	5043253	1	0	0.0
Nostoc sp. PCC 7524	28072	species	6718869	2	2	0.0
Neisseria weaveri	28091	species	2188497	1	1	0.0
Burkholderia gladioli	28095	species	9052299	11	2	0.0
Alteromonas macleodii	28108	species	4602757	5	1	0.0
Francisella philomiragia	28110	species	2033555	17	7	0.0
Bacteroides ovatus	28116	species	6475296	5	0	0.0
Prevotella intermedia	28131	species	2686803	5	4	0.0
Cronobacter sakazakii	28141	species	4439412	3	1	0.0
Yersinia kristensenii	28152	species	4496569	2	2	0.0
Vibrio nigripulchritudo	28173	species	6322155	1	1	0.0
Arcobacter	28196	genus	2510848	1	0	0.0
Alphaproteobacteria	28211	class	3788603	7	0	0.0
Betaproteobacteria	28216	class	5404831	1	0	0.0
Colwellia	28228	genus	5373180	1	0	0.0
Cobetia marina	28258	species	4176400	3	2	0.0
Cydia pomonella granulovirus	28289	species	123500	2	1	0.0
Burkholderia pseudomallei	28450	species	7741335	30	18	0.0
Leptospira alstonii	28452	species	4591888	4	4	0.0
Campylobacter helveticus	28898	species	1871495	5	5	0.0
Salmonella enterica	28901	species	6891819	3	2	0.0
Mycoplasma bovis	28903	species	972935	1	0	0.0
Kluyveromyces lactis	28985	species	10729447	132	20	0
Streptomyces cattleya	29303	species	16188068	1	0	0.0
Bacillus thuringiensis serovar galleriae	29338	leaf	6742233	1	1	0.0
Clostridium argentinense	29341	species	4803058	11	10	0.0
Staphylococcus saprophyticus	29385	species	2577899	10	0	0.00105454
Lactobacillus delbrueckii subsp. lactis	29397	subspecies	4236117	1	1	0.0
Synechococcus sp. WH 8103	29410	species	2429688	1	0	0.0
Methylobacterium zatmanii	29429	species	5612218	2	0	0.0
Acinetobacter haemolyticus	29430	species	3538838	5	4	0.0
Moraxella ovis	29433	species	2306095	2	1	0.0
Rhizobium etli	29449	species	6876929	3	0	0.0
Veillonella parvula	29466	species	2132142	10	6	0.0
Pectobacterium atrosepticum	29471	species	5064019	2	0	0.0
Yersinia ruckeri	29486	species	11161575	3	1	0.0
Borreliella garinii	29519	species	933029	1	1	0.0
Mycoplasma canadense	29554	species	693241	1	1	0.0
Mycoplasma canis	29555	species	897443	1	0	0.0
Janthinobacterium	29580	genus	5949001	1	0	0.0
Mollicutes	31969	class	1017665	1	0	0.0
Rhodobacteraceae	31989	family	4417673	2	0	0.0
Achromobacter denitrificans	32002	species	13155420	16	2	0.0
Burkholderia	32008	genus	7690769	30	22	0.0
Campylobacter fetus subsp. venerealis	32020	subspecies	1930368	1	1	0.0
Campylobacter jejuni subsp. jejuni	32022	subspecies	25552916	2	0	0.0
Xanthomonadaceae	32033	family	10236911	2	0	0.0
Cutibacterium avidum	33010	species	2526138	8	3	5.27664e-68
Clavibacter michiganensis subsp. insidiosus	33014	subspecies	3408062	1	0	0.0
Parvimonas micra	33033	species	1627009	5	5	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	30	4	2.36954e-13
Thauera	33057	genus	0	1	0	0.0
Pseudomonas viridiflava	33069	species	6093513	5	2	0.0
Caviid betaherpesvirus 2	33706	species	233501	1	1	0.0
Geobacillus thermodenitrificans	33940	species	3608012	2	2	0.0
Lactobacillus johnsonii	33959	species	1907846	2	0	0.0
Leuconostoc mesenteroides subsp. mesenteroides	33967	subspecies	8181583	2	2	0.0
Rickettsia bellii	33990	species	1525528	2	0	0.0
Rickettsia rhipicephali	33992	species	1305467	2	2	0.0
Komagataeibacter europaeus	33995	species	3797909	1	1	0.0
Moraxella osloensis	34062	species	2649137	10	10	0.0
Variovorax paradoxus	34073	species	6817856	5	0	0.0
Riemerella anatipestifer	34085	species	2563329	7	1	0.0
Simbu orthobunyavirus	35306	species	12172	16	16	0.0
Acholeplasma oculi	35623	species	1587120	2	2	0.0
Chaetomiaceae	35718	family	37828236	21	0	0.0
Thielavia	35719	genus	36912256	46	0	0.0
Haloferax gibbonsii	35746	species	3918454	1	0	0.0
Rhodovulum sulfidophilum	35806	species	4347929	3	2	0.0
Bordetella holmesii	35814	species	3698615	6	0	0.0
Lymphocystis disease virus 1	36363	species	102653	1	1	0.0
Clostridium saccharoperbutylacetonicum	36745	species	6666445	112	3	0.0
Microbacterium aurum	36805	species	3424892	5	4	0.0
Mycobacterium abscessus	36809	species	6771347	4	3	0.0
Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis	36870	leaf	703004	2	2	0.0
Paraburkholderia xenovorans	36873	species	19434089	2	0	0.0
Nocardia farcinica	37329	species	6292344	5	5	0.0
Nocardia seriolae	37332	species	8304518	6	3	0.0
Ectocarpus siliculosus virus 1	37665	species	335593	1	1	0.0
Candidatus Phytoplasma mali	37692	species	601943	1	1	0.0
Escherichia coli B	37762	leaf	9048143	2	0	0.0
Rhodococcus opacus	37919	species	9001985	1	0	0.0
Sinomonas atrocyanea	37927	species	4492204	2	0	0.0
Methanosarcina siciliae	38027	species	5222724	1	0	0.0
Bartonella henselae	38323	species	1931047	4	0	0.0
Ureaplasma parvum serovar 3	38504	leaf	727289	5	1	0.0
Cotesia congregata bracovirus	39640	species	567670	2	2	0.0
Mesorhizobium ciceri	39645	species	6785241	5	1	0.0
Dialister pneumosintes	39950	species	1274073	1	0	0.0
Erythrobacter litoralis	39960	species	3052398	7	2	0.0
Streptococcus equi subsp. zooepidemicus	40041	subspecies	2149868	2	1	0.0
Oligotropha carboxidovorans	40137	species	5740737	1	0	0.0
Acinetobacter junii	40215	species	3378307	6	5	0.00080469
Stenotrophomonas	40323	genus	4684682	2	0	0.0
Stenotrophomonas maltophilia	40324	species	4684682	30	9	0.0
Mycoplasma mycoides subsp. capri	40477	subspecies	1085764	2	0	0.0
Thioploca ingrica	40754	species	4810005	2	2	0.0
Rhodospirillaceae	41295	family	4587671	2	0	0.0
Sphingomonadaceae	41297	family	3650691	2	0	0.0
Cyanothece sp. PCC 8801	41431	species	4787694	4	2	0.0
Burkholderia plantarii	41899	species	8081051	13	1	0.0
Nitrospira moscoviensis	42253	species	4589485	1	1	0.0
Rubrobacter radiotolerans	42256	species	3267233	1	1	0.0
Marinovum algicola	42444	species	5252390	1	0	0.0
Sulfolobus islandicus	43080	species	2647110	1	1	0.0
Pseudomonas alcaligenes	43263	species	4406305	5	2	0.0
Pseudoalteromonas luteoviolacea	43657	species	18666577	15	0	0.0
Pseudoalteromonas rubra	43658	species	5913780	3	3	0.0
Rothia mucilaginosa	43675	species	2264603	2	2	0.0
Metallosphaera sedula	43687	species	2191517	1	1	0.0
Corynebacterium striatum	43770	species	2797692	1	0	0.0
Cyanothece sp. ATCC 51142	43989	species	5460377	9	9	0.0
Leptospira interrogans serovar Copenhageni	44275	leaf	4630574	2	0	0.0
Nitrosomonas communis	44574	species	4067838	3	3	0.0
Nitrosomonas ureae	44577	species	3307820	1	1	0.0
Desulfovibrio fairfieldensis	44742	species	3699310	5	4	0.0
Amapar mammarenavirus	45218	species	10387	1	1	0.0
Capnocytophaga haemolytica	45243	species	2688484	1	1	0.0
Vibrio scophthalmi	45658	species	9728927	3	3	0.0
Staphylococcus aureus subsp. aureus	46170	subspecies	63630911	3	1	0.0
Anabaena sp. 90	46234	species	5305675	45	32	0.0
Sphingobium chlorophenolicum	46429	species	4573221	1	0	0.0
Thermosipho melanesiensis	46541	species	1915238	3	0	0.0
Borrelia miyamotoi	47466	species	937966	4	0	0.0
Lactobacillus rhamnosus	47715	species	3576576	9	3	0.0
Streptomyces lydicus	47763	species	25752055	8	1	0.0
Pseudomonas azotoformans	47878	species	13440913	20	9	5.6326e-16
Pseudomonas corrugata	47879	species	6124363	1	1	0.0
Pseudomonas oryzihabitans	47885	species	4834356	7	3	0.0
Serratia fonticola	47917	species	12326310	3	3	0.0
Mycoplasma pullorum	48003	species	1007172	1	1	0.0
Acinetobacter pittii	48296	species	3862530	18	3	0.000703811
Xanthomonas fragariae	48664	species	21445839	21	3	0.0
Ralstonia	48736	genus	5694356	3	0	0.0
