name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Porphyrobacter	1111	genus	0	3	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	16	8	1.36255e-07
Cyanobacteria	1117	phylum	4504983	9	3	0.0
Microcystis aeruginosa	1126	species	4892338	2	0	0.0
Synechococcus	1129	genus	2719262	8	0	0.0
Synechococcus elongatus PCC 7942	1140	leaf	2742269	3	2	0.0
Synechocystis sp. PCC 6803	1148	species	3570073	3	1	0.0
Oscillatoriales	1150	order	7831139	10	0	0.0
Pseudanabaena	1152	genus	0	1	0	0.0
Oscillatoria	1158	genus	8038262	2	0	0.0
Nostocales	1161	order	7142253	4	0	0.0
Nostocaceae	1162	family	7202873	4	0	0.0
Anabaena	1163	genus	7063285	1	0	0.0
Trichormus azollae	1164	species	5486145	1	0	0.0
Anabaena cylindrica	1165	species	7063285	1	0	0.0
Nostoc	1177	genus	9059191	1	0	0.0
Rivulariaceae	1185	family	6960392	1	0	0.0
Calothrix	1186	genus	6960392	2	0	0.0
Fischerella	1190	genus	0	1	0	0.0
Trichodesmium erythraeum	1206	species	7750108	1	0	0.0
Prochlorococcus	1218	genus	1799150	1	0	0.0
Prochlorococcus marinus	1219	species	1799150	2	0	0.0
Proteobacteria	1224	phylum	4876588	52	0	0.0
Nitrosococcus	1227	genus	3680219	1	0	0.0
Nitrosospira multiformis	1231	species	3234309	1	0	0.0
Nitrospira	1234	genus	0	3	0	0.0
Gammaproteobacteria	1236	class	5616053	891	24	0.0
Piscirickettsia	1237	genus	0	3	0	0.0
Piscirickettsia salmonis	1238	species	62000106	28	9	0.0
Firmicutes	1239	phylum	3629309	862	0	0.0
Leuconostoc	1243	genus	2478730	5	1	0.0
Leuconostoc gelidum	1244	species	1966103	5	0	0.0
Leuconostoc mesenteroides	1245	species	3012430	10	1	0.0
Leuconostoc lactis	1246	species	1788069	2	0	2.35586e-07
Oenococcus oeni	1247	species	1780517	2	0	0.0
Pediococcus	1253	genus	1866772	5	0	0.0
Pediococcus acidilactici	1254	species	10599728	20	1	0.0
Pediococcus pentosaceus	1255	species	1810762	105	7	0
Finegoldia magna	1260	species	1986740	1	0	0.0
Ruminococcus	1263	genus	4482087	1	0	0.0
Micrococcaceae	1268	family	3531727	5	0	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	5	1	0.0
Staphylococcus	1279	genus	4174758	40377	27698	0.0
Staphylococcus aureus	1280	species	4631556	1592971	850304	0.0147168
Staphylococcus carnosus	1281	species	2566424	803	305	8.47844e-22
Staphylococcus epidermidis	1282	species	2601987	9402956	2999059	0.1431
Staphylococcus haemolyticus	1283	species	2697861	47028	2406	1.27063e-06
Staphylococcus hyicus	1284	species	2472129	209	20	0
Staphylococcus simulans	1286	species	2647552	30146	1247	4.81851e-07
Staphylococcus xylosus	1288	species	11321211	2907	166	0
Staphylococcus warneri	1292	species	2560716	246	0	0.0
Staphylococcus schleiferi	1295	species	12494798	11837	366	7.15058e-07
Deinococcus	1298	genus	4148054	7	3	0.0
Deinococcus radiodurans	1299	species	6628921	31	30	0.0
Streptococcaceae	1300	family	2375710	146	0	0.0
Streptococcus	1301	genus	2069050	2367	594	0.0
Streptococcus gordonii	1302	species	2196662	1448	11	0
Streptococcus oralis	1303	species	1958690	62	8	0
Streptococcus salivarius	1304	species	2213879	665	197	1.27507e-06
Streptococcus suis	1307	species	2106595	1463	55	0
Streptococcus thermophilus	1308	species	1844731	1076	144	0
Streptococcus mutans	1309	species	2024183	3449512	1489681	0.0735073
Streptococcus agalactiae	1311	species	2111259	643848	504725	0.0173669
Streptococcus pneumoniae	1313	species	2114821	5632	4055	0.000173479
Streptococcus pyogenes	1314	species	1940887	5779	337	0
Streptococcus parasanguinis	1318	species	2162630	2	0	0.0
Streptococcus anginosus	1328	species	2089210	3706	80	0
Streptococcus dysgalactiae	1334	species	2149105	231	0	0.0
Streptococcus equi	1336	species	2140495	1041	0	0.0
Streptococcus intermedius	1338	species	1963517	27642	1272	0
Streptococcus iniae	1346	species	4185606	1526	3	0
Enterococcus	1350	genus	3036872	878	2	0.0
Enterococcus faecalis	1351	species	2996992	11974	6194	0.000157501
Enterococcus faecium	1352	species	2979896	1707	57	0
Enterococcus gallinarum	1353	species	3821349	53	0	0.0
Enterococcus hirae	1354	species	2856440	18	5	0
Lactococcus	1357	genus	4471217	14	0	0.0
Lactococcus lactis	1358	species	4937649	216	77	6.82336e-07
Lactococcus lactis subsp. cremoris	1359	subspecies	15344160	91	37	8.2328e-08
Lactococcus lactis subsp. lactis	1360	subspecies	25962506	128	44	1.70915e-08
Lactococcus garvieae	1363	species	1957049	28	0	0.0
Lactococcus piscium	1364	species	2503066	84	0	0.0
Planococcus	1372	genus	3804624	45	1	0.0
Planococcus kocurii	1374	species	3485580	10	3	0.0
Aerococcus	1375	genus	2080974	40	0	0.0
Aerococcus urinae	1376	species	2080974	17	3	0
Aerococcus viridans	1377	species	2199877	101	0	0
Gemella	1378	genus	0	2	0	0.0
Bacillales	1385	order	4740553	1618	0	0.0
Bacillus	1386	genus	5556696	4997	4702	0.0
Bacillus amyloliquefaciens	1390	species	3989737	49	13	0.0
Bacillus anthracis	1392	species	5935455	28968	1199	0
Brevibacillus brevis	1393	species	6296436	2	0	0.0
Bacillus cereus	1396	species	6217228	113537	6436	0
Bacillus coagulans	1398	species	3330766	60	10	1.27884e-07
Bacillus licheniformis	1402	species	8445242	28	3	0.0
Bacillus megaterium	1404	species	5334474	80	14	7.95101e-08
Bacillus mycoides	1405	species	17870445	3100	226	0
Paenibacillus polymyxa	1406	species	5942566	47	18	0.0
Bacillus pumilus	1408	species	3704641	105	20	0
Bacillus sp.	1409	species	4233615	13	0	0.0
Lysinibacillus sphaericus	1421	species	17808356	142	37	2.36451e-08
Bacillus subtilis	1423	species	6066808	212	44	0
Parageobacillus thermoglucosidans	1426	species	3993793	23	0	0
Bacillus thuringiensis	1428	species	6815431	74569	2253	0.000292724
Bacillus thuringiensis serovar alesti	1440	leaf	5818118	177	6	0
Bacillus thuringiensis serovar morrisoni	1441	leaf	6179896	139	3	6.86134e-08
Bacillus thuringiensis serovar tolworthi	1442	leaf	6870591	989	57	6.37824e-08
Amphibacillus xylanus	1449	species	2569486	9	0	0.0
Bacillus atrophaeus	1452	species	4168266	73	0	2.48075e-59
Paenibacillus larvae	1464	species	7368577	6	0	0.0
Brevibacillus laterosporus	1465	species	5153859	2	0	0.0
Bacillus methanolicus	1471	species	3425208	10	0	0.0
Sporosarcina psychrophila	1476	species	4674191	38	10	0
Paenibacillus larvae subsp. pulvifaciens	1477	subspecies	13759777	17	1	0.0
Bacillus simplex	1478	species	5521719	23	4	0
Bacillus smithii	1479	species	3381292	25	10	0
Virgibacillus halodenitrificans	1482	species	3917759	15	6	0.0
Clostridium	1485	genus	4654288	71	31	0.0
Clostridium acetobutylicum	1488	species	4136895	193	0	0.0
Clostridium botulinum	1491	species	4204997	220	57	0
Clostridium butyricum	1492	species	18483337	1932	58	7.55199e-08
Clostridioides difficile	1496	species	4152138	54	7	0.0
Clostridium formicaceticum	1497	species	9173483	52	0	0.0
Clostridium pasteurianum	1501	species	9050473	26	0	0.0
Clostridium perfringens	1502	species	3171211	133	48	0.0
Clostridium sporogenes	1509	species	8284974	79	0	0
[Clostridium] stercorarium	1510	species	4042789	2	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	7	2	0.0
Clostridium tetani	1513	species	2869591	2	0	0.0
Ruminiclostridium thermocellum	1515	species	3634338	3	0	0.0
Clostridium tyrobutyricum	1519	species	3134437	24	18	0.0
Clostridium beijerinckii	1520	species	6062187	288101	9193	9.98494e-05
[Clostridium] cellulolyticum	1521	species	4068724	2	0	0.0
Moorella thermoacetica	1525	species	2628784	23	0	0.0
Clostridium kluyveri	1534	species	3989551	19	5	0
Clostridium ljungdahlii	1538	species	4630065	1	0	0.0
Clostridium novyi	1542	species	2547720	2	0	0.0
Clostridium scatologenes	1548	species	5749410	32	14	0
Clostridium estertheticum subsp. estertheticum	1552	subspecies	4785613	23	15	0.0
Gottschalkia acidurici	1556	species	3108248	1	0	0.0
Clostridium baratii	1561	species	3338630	55	11	0
Desulfotomaculum	1562	genus	3974105	7	0	0.0
Desulfosporosinus orientis	1563	species	5863081	2	0	0.0
Sporosarcina	1569	genus	0	6	0	0.0
Halobacillus halophilus	1570	species	4170008	8	0	0.0
Sporosarcina ureae	1571	species	13511270	35	6	0.0
Leifsonia xyli	1575	species	2635288	13	4	0.0
Lactobacillus	1578	genus	2624635	228	47	0.0
Lactobacillus acidophilus	1579	species	1992569	28	0	1.21696e-98
Lactobacillus brevis	1580	species	2464052	31	9	0
Lactobacillus buchneri	1581	species	2575738	1	0	0.0
Lactobacillus casei	1582	species	3039836	21	0	0.0
Lactobacillus delbrueckii	1584	species	2740890	33	4	0.0
Lactobacillus helveticus	1587	species	2095920	27	1	4.1367e-43
Lactobacillus plantarum	1590	species	3703631	496	249	1.13811e-07
Lactobacillus gasseri	1596	species	1894360	2462	451	0
Lactobacillus paracasei	1597	species	3007940	35	1	0.0
Lactobacillus reuteri	1598	species	2114305	8	2	0.0
Lactobacillus sakei	1599	species	1884661	5	0	0.0
Lactobacillus acetotolerans	1600	species	1704859	10	4	0.0
