name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Pantoea sp. PSNIH1	1484158	species	4410683	19	4	0.000502095
Martelella endophytica	1486262	species	4817335	7	5	0.0
Candidatus Sodalis pierantonius	1486991	species	4513140	5	4	0.0
Corynebacterium sp. ATCC 6931	1487956	species	2471920	3	3	0.0
Anoxybacillus sp. B7M1	1490057	species	3869056	1	1	0.0
Flavobacterium gilvum	1492737	species	4402594	33	26	0.0
Flavisolibacter sp. LCS9	1492898	species	5940863	11	11	0.0
Arthrobacter sp. PAMC 25486	1494608	species	4593579	8	4	0.0
Chromobacteriaceae	1499392	family	0	2	0	0.0
Pseudomonas sp. Os17	1500686	species	6885464	22	4	0.0
Pseudomonas sp. St29	1500687	species	6833117	26	6	0.0
Pseudomonas phage phiPSA1	1500757	species	51090	1	1	0.0
Campylobacter sp. RM16704	1500960	species	1557536	3	3	0.0
Prochlorococcus sp. MIT 0801	1501269	species	1929203	1	0	0.0
Burkholderia stagnalis	1503054	species	7583807	126	66	2.72557e-44
Burkholderia territorii	1503055	species	6902370	42	12	0.000188205
Halomonas sp. KO116	1504981	species	5168360	13	10	0.0
Jeotgalibacillus malaysiensis	1508404	species	4119509	3	1	0.0
Candidatus Arthromitus sp. SFB-mouse-NL	1508644	species	1654902	3	0	0.0
Erysipelothrix sp. LV19	1514105	species	2511486	1	1	0.0
Sphingopyxis fribergensis	1515612	species	5202172	57	43	0.000271951
Geobacillus sp. LC300	1519377	species	3532580	3	1	0.0
Dehalococcoides sp. UCH007	1522671	species	1473548	1	0	0.0
Sinorhizobium phage phiLM21	1524882	species	50827	1	1	0.0
Lacimicrobium alkaliphilum	1526571	species	4378835	3	3	0.0
Bosea vaviloviae	1526658	species	6713548	30	20	0.0
Mycobacterium phage Sparky	1527493	species	63334	1	1	0.0
Rickettsiales bacterium Ac37b	1528098	species	1917564	1	0	0.0
Lawsonella clevelandensis	1528099	species	3775705	29	29	0.0
Coriobacteriaceae bacterium 68-1-3	1531429	species	1967093	2	1	0.0
Brevundimonas sp. DS20	1532555	species	3475610	24	20	0.0
Pseudomonas sp. DR 5-09	1534110	species	6427864	27	12	0.0
Paenibacillus sp. FSL P4-0081	1536769	species	8423054	10	0	0.0
Paenibacillus sp. FSL R5-0345	1536770	species	6787172	5	2	0.0
Paenibacillus sp. FSL R5-0912	1536771	species	7718525	8	0	0.0
Paenibacillus sp. FSL R7-0273	1536772	species	7288921	2	0	0.0
Paenibacillus sp. FSL R7-0331	1536773	species	6931967	2	1	0.0
Paenibacillus sp. FSL H7-0737	1536775	species	6765883	2	2	0.0
Methylomonas denitrificans	1538553	species	5172098	7	3	0.0
Sphingobacterium sp. ML3W	1538644	species	5329010	3	3	0.0
Treponema sp. OMZ 838	1539298	species	2708067	2	2	0.0
Candidatus Izimaplasma sp. HR1	1541959	species	1878735	1	1	0.0
Sedimenticola thiotaurini	1543721	species	3962284	1	1	0.0
Lactobacillus sp. wkB8	1545702	species	1932531	3	3	0.0
Mycobacterium sp. EPa45	1545728	species	6177406	13	9	0
Francisella sp. FSC1006	1547445	species	2015987	1	1	0.0
Haematospirillum jordaniae	1549855	species	2467625	1	1	0.0
Sphingomonas taxi	1549858	species	4061902	46	28	0.0
Limnochorda pilosa	1555112	species	3817036	2	2	0.0
Enterobacter sp. E20	1560339	species	4763114	10	2	0.000270565
Sphingomonas panacis	1560345	species	5322941	26	12	0.0
Streptomyces sp. CCM_MD2014	1561022	species	8274043	6	6	0.0
Curtobacterium sp. MR_MD2014	1561023	species	3443800	12	8	0.0
Mycobacterium sp. QIA-37	1561223	species	4855372	5	2	0.0
Delftia phage RG-2014	1563661	species	73990	1	1	0.0
Rhodococcus sp. B7740	1564114	species	5341557	10	10	0.0
Carnobacterium sp. CP1	1564681	species	2614401	1	1	0.0
Bacillus sp. X1(2014)	1565991	species	3422674	2	1	0.0
Paenibacillus sp. IHBB 10380	1566358	species	5787303	8	6	0.0
Mycobacterium phage Alvin	1567466	species	49577	1	1	0.0
Mycobacterium phage Sbash	1567475	species	55832	1	0	0.0
Mycobacterium sp. NRRL B-3805	1570328	species	5421338	15	0	0.0
Geobacillus virus E3	1572712	species	141298	3	3	0.0
Bacillus sp. YP1	1574141	species	4153566	1	0	0.0
Halocynthiibacter arcticus	1579316	species	4376120	2	0	0.0
Wenzhouxiangella marina	1579979	species	3675202	7	6	0.0
Candidatus Nitrosopumilus adriaticus	1580092	species	1803090	3	3	0.0
Sulfurospirillum sp. UCH001	1581011	species	2606563	1	0	0.0
Candidatus Methylopumilus planktonicus	1581557	species	1356428	4	0	0.0
Candidatus Methylopumilus turicensis	1581680	species	1754988	10	9	0.0
Fusobacterium hwasookii	1583098	species	2496436	4	2	0.0
Myroides sp. A21	1583100	species	4155464	9	2	0.0
Pseudomonas cerasi	1583341	species	6345256	4	2	0.0
Lentzea sp. DHS C013	1586287	species	9997872	19	17	0.0
Haloarcula sp. CBA1115	1592728	species	4225046	3	0	0.0
Desulfuromonas soudanensis	1603606	species	3958620	2	0	0.0
Acinetobacter sp. NCu2D-2	1608473	species	3048277	15	13	0.0
Candidatus Filomicrobium marinum	1608628	species	7939883	4	4	0.0
Confluentimicrobium sp. EMB200-NS6	1609966	species	4147426	15	11	0.0
Sphingomonas hengshuiensis	1609977	species	5228389	28	19	0.0
Verrucomicrobia bacterium L21-Fru-AB	1609981	species	2949723	3	3	0.0
Staphylococcus phage IME-SA4	1610872	species	41843	1	1	0.0
Pseudomonas sp. MRSN12121	1611770	species	6986763	42	24	0.000194454
Geminocystis sp. NIES-3708	1615909	species	4042078	2	1	0.0
Geminocystis sp. NIES-3709	1617448	species	4426059	3	2	0.0
Arthrobacter sp. IHBB 11108	1618207	species	3599434	2	1	0.0
Erwinia gerundensis	1619313	species	4481256	10	9	0.0
Spongiibacter sp. IMCC21906	1620392	species	3481669	4	3	0.0
Hoeflea sp. IMCC20628	1620421	species	5119813	20	14	0.0
Lutibacter sp. LP1	1622118	species	2966978	11	10	0.0
Bacillus sp. LM 4-2	1628753	species	4069266	1	0	0.0
Geobacillus sp. 12AMOR1	1629723	species	3442724	3	1	0.0
Dermabacter vaginalis	1630135	species	2392314	2	2	0.0
Acetobacter sp. SLV-7	1633874	species	3106397	2	0	0.0
Citromicrobium sp. JL477	1634516	species	3258499	16	10	0.0
Planctomyces sp. SH-PL62	1636152	species	6784659	15	7	0.0
Verrucomicrobia bacterium IMCC26134	1637999	species	4001000	6	4	0.0
Chania multitudinisentens	1639108	species	5488183	5	5	0.0
Enterococcus phage EFLK1	1640885	species	130952	2	2	0.0
Pseudonocardia sp. HH130629-09	1641402	species	6300975	8	3	0.0
Petrimonas mucosa	1642646	species	3717632	1	1	0.000173218
Devosia sp. H5989	1643450	species	4594249	16	14	0.000700833
Maribacter sp. 1_2014MBL_MicDiv	1644130	species	4399611	4	3	0.0
Janthinobacterium sp. 1_2014MBL_MicDiv	1644131	species	6453540	55	44	0.0
Acinetobacter sp. TTH0-4	1646498	species	2962453	12	10	0.0
Mycobacterium phage MOOREtheMARYer	1647309	species	44492	1	1	0.0
Anabaena sp. wa102	1647413	species	5782034	1	0	0.0
Propionibacterium phage PHL009	1647417	species	29503	1	0	0
Propionibacterium phage PHL082	1647425	species	29491	3	2	1.36742e-32
Propionibacterium phage PHL141	1647433	species	29494	1	1	0.0
Propionibacterium phage PHL179	1647439	species	29428	1	1	0.0
Salmonella phage SEN22	1647458	species	41337	4	0	1.02102e-32
Erythrobacter atlanticus	1648404	species	3226359	6	3	0.0
Bacillus paralicheniformis	1648923	species	4382163	2	1	0.0
Streptomyces sp. CFMR 7	1649184	species	8307279	8	3	0.0
Pseudomonas sp. CCOS 191	1649877	species	6012947	30	9	0.0
Corynebacterium sp. JZ16	1652495	species	3217288	3	3	0.0
Arthrobacter sp. YC-RL1	1652545	species	4018639	7	4	0.0
Caldimicrobium thiodismutans	1653476	species	1814952	1	1	0.0
Rhodococcus sp. PBTS 1	1653478	species	4251687	5	5	0.0
Rhodococcus sp. PBTS 2	1653479	species	5316948	5	1	0.0
Propionibacterium phage Enoki	1654780	species	29347	3	3	0.0
Propionibacterium phage Moyashi	1654781	species	29254	1	0	4.9839e-09
Pseudoalteromonas phage H101	1654919	species	131903	1	1	0.0
Propionibacterium phage SKKY	1655020	species	29594	2	0	0.0
Propionibacterium phage Stormborn	1655022	species	29330	2	0	0.0
Escherichia phage APCEc01	1655305	species	168771	1	0	0.0
Mitsuaria sp. 7	1658665	species	6085092	103	73	1.29721e-24
Arsenicicoccus sp. oral taxon 190	1658671	species	3525271	19	12	0.0
Ottowia sp. oral taxon 894	1658672	species	2925783	17	10	0.0
Pseudomonas sp. GR 6-02	1659194	species	6500345	18	11	0.0
Leptospirillum sp. Group II 'CF-1'	1660083	species	2709324	1	0	0.0
Methylophilus sp. TWE2	1662285	species	3079044	14	11	0.0
Fimbriimonadia	1663419	class	0	1	0	0.0
Magnetospirillum sp. XM-1	1663591	species	4992477	11	7	0.0
Bacillus glycinifermentans	1664069	species	4607442	2	1	0.0
Marinobacter sp. CP1	1671721	species	4768422	1	0	0.0
Citrobacter phage IME-CF2	1673887	species	177688	1	1	0.0
Labrenzia sp. CP4	1674922	species	6051301	1	1	0.0
Massilia sp. NR 4-1	1678028	species	6361416	53	34	0.000101536
Limnohabitans sp. 63ED37-2	1678128	species	3372992	68	59	0
Limnohabitans sp. 103DPR2	1678129	species	2948795	71	68	0.000219812
Burkholderia sp. HB1	1678678	species	7206167	22	7	0.0
Akkermansia glycaniphila	1679444	species	3074078	10	5	0.0
Mycobacterium sp. YC-RL4	1682113	species	6053985	25	20	0.000398326
Chryseobacterium sp. IHB B 10212	1685010	species	4871648	10	9	0.0
Pseudonocardia sp. EC080610-09	1688404	species	7131853	19	0	0.0
Arthrobacter sp. LS16	1690248	species	3851242	7	4	0.0
Pseudonocardia sp. HH130630-07	1690815	species	6680451	15	10	0.0
Enterobacter sp. FY-07	1692238	species	5138701	4	2	0.0
Paenibacillus sp. 32O-W	1695218	species	5375858	5	4	0.0
Microbacterium sp. CGR1	1696072	species	3634864	11	8	0.0
Bordetella sp. H567	1697043	species	5532470	12	3	0.0
Oblitimonas alkaliphila	1697053	species	14141857	6	3	0.0
Mycobacterium phage Enkosi	1698709	species	59052	4	4	0.0
Psychrobacter sp. P2G3	1699622	species	3366617	2	1	0.0
Psychrobacter sp. P11G5	1699624	species	3519144	2	0	0.0
Citrobacter sp. FDAARGOS_156	1702170	species	4727434	13	5	0.000395594
Faecalibaculum rodentium	1702221	species	2542486	2	2	0.0
Chelatococcus sp. CO-6	1702325	species	5243734	14	5	0.0
Rhizobium sp. N1314	1703961	species	6274511	2	0	0.0
Rhizobium sp. N1341	1703962	species	6555560	1	0	0.0
Rhizobium sp. N731	1703966	species	6274507	2	0	0.0
Rhizobium sp. N741	1703967	species	6556348	1	0	0.0
Rhizobium sp. N324	1703969	species	6972593	9	2	0.0
Arthrobacter sp. ERGS1:01	1704044	species	4936686	6	1	0.0
Capnocytophaga sp. oral taxon 323	1705617	species	2614527	1	0	0.0
Massilia sp. WG5	1707785	species	6267305	54	25	0.0
Turicibacter sp. H121	1712675	species	2622031	5	5	0.0
Microbacterium sp. No. 7	1714373	species	4827965	44	33	0.0
Klebsiella sp. G5	1715259	species	4702949	4	1	0.0
Staphylococcus sp. AntiMn-1	1715860	species	2738396	6	4	1.50567e-150
Candidatus Nitrospira inopinata	1715989	species	3295117	3	3	0.0
Desulfovibrio sp. J2	1716143	species	3966573	1	0	0.0
Psychrobacter sp. AntiMn-1	1720344	species	3138120	4	4	0.0
Chryseobacterium sp. IHB B 17019	1721091	species	4077766	7	7	0.0
Rhodococcus sp. 008	1723645	species	7438324	15	10	0.000405452
Streptomyces sp. CdTB01	1725411	species	10191567	5	3	0.0
Algoriphagus sp. M8-2	1727163	species	3882610	2	1	0.0
Pedobacter sp. PACM 27299	1727164	species	6147290	7	2	0.0
Methylomonas sp. DH-1	1727196	species	5127407	7	7	0.0
Algibacter alginolytica	1736674	species	3994770	14	10	0.0
Devosia sp. A16	1736675	species	5032994	20	13	0.0
Burkholderia sp. Bp5365	1740162	species	7287809	29	4	0.0
Burkholderia sp. Bp7605	1740163	species	5705688	38	22	0
Marinobacter sp. LQ44	1749259	species	4435564	5	2	0.0
Nostoc sp. NIES-3756	1751286	species	6987571	5	2	0.0
Streptomyces sp. 4F	1751294	species	8047771	4	3	0.0
Fischerella sp. NIES-3754	1752063	species	5826863	4	4	0.0
Leptolyngbya sp. NIES-3755	1752064	species	6761657	4	2	0.0
Pseudomonas phage phi3	1754217	species	32637	1	0	0.0
Serinicoccus sp. JLT9	1758689	species	3597394	18	11	0.0
Daeseongdong virus 1	1758881	species	9632	1	1	0.0
Caulobacteraceae bacterium OTSz_A_272	1759059	species	3732719	2	2	0.0
Streptococcus sp. A12	1759399	species	1874337	31	19	0.00235875
Serratia sp. YD25	1759437	species	5117644	4	2	0.0
Flavobacterium sp. LPB0076	1763534	species	3027315	29	23	0.0
Hydrogenophaga sp. LPB0072	1763535	species	4944132	43	29	0.0
Thalassotalea sp. LPB0090	1763536	species	3861670	5	4	0.0
Paenibacillus sp. LPB0068	1763538	species	4757181	3	3	0.0
Deinococcus actinosclerus	1768108	species	3264334	14	11	0.0
Paucibacter sp. KCTC 42545	1768242	species	5169161	71	54	0.000250084
Microbulbifer sp. CCB-MM1	1769779	species	3864326	2	2	0.0
Arthrobacter sp. ATCC 21022	1771959	species	4434904	4	3	0.0
Polaribacter vadi	1774273	species	3809314	15	14	0.0
Bacillus sp. SDLI1	1774743	species	4134042	5	3	0.0
Rhodanobacteraceae	1775411	family	0	1	0	0.0
Alteromonas sp. Mac1	1777491	species	4696291	1	0	0.0
Streptomyces sp. S10(2016)	1783515	species	9083372	9	3	0.0
Pseudomonas sp. MS586	1785145	species	6247726	33	11	0.0
Gemella sp. oral taxon 928	1785995	species	1769679	4	4	0.0
Pseudomonas sp. L10.10	1788301	species	5149788	10	3	0.0
Acinetobacter sp. BRTC-1	1789224	species	3741098	4	2	0.0
Wenyingzhuangia fucanilytica	1790137	species	3427057	5	4	0.0
Staphylococcus phage CNPx	1792269	species	43293	1	0	0.0
Bosea sp. PAMC 26642	1792307	species	5510355	19	14	0.0
Yangia sp. CCB-MM3	1792508	species	5522061	14	10	0.0
Stenotrophomonas sp. KCTC 12332	1793721	species	4541594	20	4	0.0
Burkholderia sp. PAMC 26561	1795043	species	7431919	12	1	0.0
Microbacterium sp. PAMC 28756	1795053	species	3539061	32	23	0.0
Frondihabitans sp. PAMC 28766	1795630	species	4766863	16	9	0.0
Variovorax sp. PAMC 28711	1795631	species	4316152	67	34	0.000149864
Burkholderia sp. PAMC 28687	1795874	species	6881273	11	0	0.0
Bacteroides sp. I48	1796613	species	4839918	1	1	0.0
Burkholderia sp. OLGA172	1804984	species	8574890	24	10	0.0
Sphingorhabdus sp. M41	1806885	species	3339521	8	6	0.0
Arthrobacter sp. ZXY-2	1806905	species	5058708	7	5	0.0
Gammaproteobacteria bacterium TR3.2	1810504	species	3243537	12	9	0.0
Streptococcus pantholopis	1811193	species	2241302	1	1	0.0
Enterobacter cloacae complex 'Hoffmann cluster III'	1812934	species	4899947	5	1	0.0
Enterobacter cloacae complex 'Hoffmann cluster IV'	1812935	species	4899997	9	3	0.0
Geobacillus sp. JS12	1813182	species	3721489	7	1	7.69031e-36
Shigella sp. PAMC 28760	1813821	species	4558287	897	8	0.000703856
Salmonella phage SJ46	1815968	species	103445	1	1	0.0
Colwellia sp. PAMC 20917	1816218	species	4683314	2	2	0.0
Marinobacterium sp. ST58-10	1821621	species	5191608	2	1	0.0
Edwardsiella anguillarum	1821960	species	4329652	3	3	0.0
Paraburkholderia	1822464	genus	0	5	0	0.0
Desulfuromonas sp. DDH964	1823759	species	3924652	2	1	0.0
Bacillus sp. IHB B 7164	1827146	species	5036631	7	0	0.0
Brevundimonas sp. GW460-12-10-14-LB2	1827469	species	3263775	25	16	0.0
Enterobacter sp. ODB01	1827481	species	4534036	7	0	0.0
Ruminiclostridium sp. KB18	1834198	species	3802817	1	1	0.0
Parabacteroides sp. YL27	1834200	species	3306456	4	4	0.0
Polynucleobacter duraquae	1835254	species	2026292	143	125	0.0
Bacillus sp. FJAT-14266	1837130	species	4109356	2	0	0.0
Opitutaceae bacterium IG16b	1838286	species	4199284	14	13	0.0
Streptomyces sp. RTd22	1841249	species	11142275	6	5	0.0
Acidovorax sp. RAC01	1842533	species	4574859	99	64	2.47175e-32
Sinorhizobium sp. RAC02	1842534	species	6626583	20	13	0.0
Blastomonas sp. RAC04	1842535	species	4403499	30	22	0.0
Agrobacterium sp. RAC06	1842536	species	4964647	15	13	0.0
Hydrogenophaga sp. RAC07	1842537	species	4674684	80	50	0.0
Bosea sp. RAC05	1842539	species	5620120	36	29	0.0
Methyloversatilis sp. RAC08	1842540	species	3937190	34	27	0.0
Sphingobium sp. RAC03	1843368	species	4369746	55	42	0.000353536
Exiguobacterium sp. U13-1	1849031	species	3208634	2	1	0.0
Arthrobacter sp. U41	1849032	species	4792631	13	12	0.0
Streptomyces sp. SAT1	1849967	species	7472530	10	8	0.0
Lutibacter sp. LPB0138	1850246	species	3426122	8	8	0.0
Rhodobacter sp. LPB0142	1850250	species	3780829	36	30	0.000170323
Arachidicoccus sp. BS20	1850526	species	3492500	6	5	0.0
Pseudomonas sp. A3(2016)	1853130	species	6823539	25	10	0.0
Hymenobacteraceae	1853232	family	0	3	0	0.0
Sphingobium sp. EP60837	1855519	species	4261696	40	29	0.00109303
Pseudomonas sp. TCU-HL1	1856685	species	6256697	35	18	0.0
Halothiobacillus sp. LS2	1860122	species	2908964	5	4	0.0
Lactococcus phage M5938	1862960	species	22240	3	3	0.0
Shigella phage SHSML-52-1	1863011	species	169621	2	0	0.0
Enterobacter sp. HK169	1868135	species	4551186	7	1	0
Prosthecochloris sp. CIB 2401	1868325	species	2399849	1	0	0.0
Rhizobium sp. S41	1869170	species	5524367	19	0	0.000233135
Enterobacter cloacae complex sp. 35734	1870930	species	5276896	5	0	0.0
Marinobacter sp. Hb8	1874317	species	4121005	1	0	0.0
Mycobacterium sp. djl-10	1879023	species	6579322	16	14	0.0
Brucella sp. 141012304	1885919	species	3442381	1	0	0.0
Streptococcus himalayensis	1888195	species	2275471	3	2	0.0
Anaerolineaceae bacterium oral taxon 439	1889813	species	2945494	4	4	0.0
Bacillus sp. ABP14	1892404	species	5152566	1	0	0.0
Porphyrobacter sp. LM 6	1896196	species	2979257	39	26	0.0
Spiroplasma sp. TU-14	1898044	species	1199640	2	2	0.0
Yersiniaceae	1903411	family	0	1	0	0.0
Morganellaceae	1903414	family	0	5	0	0.0
Stenotrophomonas sp. LM091	1904944	species	4317450	62	46	0.0
Klebsiella sp. LTGPAF-6F	1905288	species	6790399	28	3	0.0
Pectobacterium parmentieri	1905730	species	5047366	4	3	0.0
Curtobacterium sp. BH-2-1-1	1905847	species	3795948	11	5	0.0
Hyphomonas sp. Mor2	1906738	species	3628091	3	3	0.0
Jeongeupia sp. USM3	1906741	species	3788814	25	19	0.0
Microbacterium sp. BH3-3-3	1906742	species	3508491	14	10	0.0
Actinomyces sp. VUL4_3	1912795	species	2207832	2	2	0.0
