name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Lactobacillus acidophilus	1579	species	2018718	1	0	0.0
Lactobacillus buchneri	1581	species	2575738	4	0	0.0
Lactobacillus helveticus	1587	species	2805145	1	0	0.0
Lactobacillus plantarum	1590	species	4927530	2	0	0.0
Lactobacillus reuteri	1598	species	2098092	2	0	0.0
Lactobacillus sakei	1599	species	1884661	3	0	7.09688e-46
Lactobacillus acetotolerans	1600	species	1704859	1	1	0.0
Lactobacillus amylovorus	1604	species	1977087	1	0	0.0
Lactobacillus salivarius	1624	species	2142235	4	4	0.0
Listeria ivanovii	1638	species	3701623	1	0	0.0
Listeria monocytogenes	1639	species	6394179	357	11	1.06201e-06
Listeria seeligeri	1640	species	2797636	1	0	0.0
Bifidobacterium coryneforme	1687	species	1755151	1	1	0.0
Corynebacterium diphtheriae	1717	species	2467480	1	1	0.0
Corynebacterium pseudotuberculosis	1719	species	4525399	1	1	0.0
Eubacterium limosum	1736	species	4233519	1	1	0.0
Thermodesulfobacterium	1740	genus	0	1	0	0.0
Pimelobacter simplex	2045	species	5637360	1	0	0.0
Tsukamurella paurometabola	2061	species	4479724	1	0	0.0
Mycoplasma arthritidis	2111	species	820453	5	5	0.0
Mycoplasma mobile	2118	species	777079	1	1	0.0
Spiroplasma apis	2137	species	1160554	1	1	0.0
Mesoplasma florum	2151	species	809524	3	2	0.0
Methanohalophilus mahii	2176	species	2012424	1	1	0.0
Methanosarcina barkeri	2208	species	4650840	1	1	0.0
Methanosarcina acetivorans	2214	species	5751492	1	1	0.0
Staphylothermus marinus	2280	species	1570485	2	2	0.0
Haliscomenobacter hydrossis	2350	species	8771651	2	2	0.0
Carnobacterium maltaromaticum	2751	species	3650416	6	1	1.85019e-48
Homo sapiens	9606	species	3231297122	375	271	6.30356e-09
Siphoviridae	10699	family	48777	1	0	0.0
Enterobacteria phage lambda	10710	species	48502	1	0	6.56991e-14
Lysinibacillus fusiformis	28031	species	4843789	37	36	0.0
Staphylococcus lugdunensis	28035	species	2627127	944	170	2.80034e-05
Streptococcus mitis	28037	species	2026477	27	27	1.00513e-05
Bacteroides ovatus	28116	species	6472489	1	1	0.0
Cronobacter sakazakii	28141	species	5430462	3	0	6.08893e-28
Salmonella enterica	28901	species	6059287	92	7	4.62882e-22
Thermoanaerobacterium xylanolyticum	29329	species	2534358	2	2	0.0
[Clostridium] cellulosi	29343	species	2229578	1	0	0.0
Cellulosilyticum lentocellum	29360	species	4714237	1	1	0.0
Staphylococcus saprophyticus	29385	species	2577899	856689	844228	0.987485
Staphylococcus capitis	29388	species	2503265	209	5	2.31973e-22
Pectobacterium atrosepticum	29471	species	7546597	2	2	0.0
Turneriella parva	29510	species	4409302	1	1	0.0
Halothermothrix orenii	31909	species	2578146	1	0	0.0
synthetic construct	32630	species	23845229	559	26	4.2986e-30
Desulfurella acetivorans	33002	species	1819992	1	1	0.0
Parvimonas micra	33033	species	1627009	1	0	0.0
Anaerococcus prevotii	33034	species	1998633	1	1	0.0
Coriobacterium glomerans	33871	species	2115681	1	0	0.0
Geobacillus thermodenitrificans	33940	species	3608012	1	1	0.0
Melissococcus plutonius	33970	species	2045253	2	0	8.70926e-48
Candidatus Liberibacter africanus	34020	species	1192232	1	1	0.0
Candidatus Liberibacter asiaticus	34021	species	1229983	1	1	0.0
Citrobacter amalonaticus	35703	species	5875351	3	0	7.17894e-30
Clostridium saccharoperbutylacetonicum	36745	species	6666445	6	4	0.0
Burkholderia xenovorans	36873	species	19434089	1	0	0.0
Methanococcus maripaludis	39152	species	1742753	3	3	0.0
[Eubacterium] eligens	39485	species	2831389	1	0	0.0
Oligotropha carboxidovorans	40137	species	5740737	1	1	0.0
Aliivibrio salmonicida	40269	species	4655660	2	1	0.0
Leptotrichia buccalis	40542	species	2465610	1	0	0.0
Borrelia duttonii	40834	species	1574881	1	0	0.0
Ammonifex degensii	42838	species	2157067	1	0	0.0
Methanococcus aeolicus	42879	species	1569500	1	1	0.0
Borrelia recurrentis	44449	species	1242163	1	0	0.0
Sulfurospirillum barnesii	44674	species	2510109	2	0	0.0
Staphylococcus pasteuri	45972	species	2559946	1213	867	2.12328e-05
Spiroplasma kunkelii	47834	species	1514561	72	57	0.0
Pseudomonas oryzihabitans	47885	species	4834356	1	0	0.0
Wigglesworthia glossinidia	51229	species	711269	8	7	0.0
Aerococcus urinaeequi	51665	species	4067667	3	1	0.0
Tetragenococcus halophilus	51669	species	2562720	541	12	2.13678e-13
Brachyspira pilosicoli	52584	species	2635825	1	0	0.0
Actinomyces meyeri	52773	species	2049088	4	0	0.0
Enterococcus durans	53345	species	6143683	2	0	0.0
Pseudomonas resinovorans	53412	species	6484828	1	0	0.0
Raoultella ornithinolytica	54291	species	5460097	5	0	1.37933e-29
Salmonella bongori	54736	species	4542714	7	0	4.08504e-28
Spirochaeta smaragdinae	55206	species	4653970	1	0	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	1	0	0.0
Desulfotomaculum acetoxidans	58138	species	4545624	1	0	0.0
Candidatus Phytoplasma australiense	59748	species	919869	1	1	0.0
Paenibacillus peoriae	59893	species	6219815	2	0	0.0
Sanguibacter keddieii	60920	species	4253413	1	0	0.0
Acholeplasma brassicae	61635	species	1877792	2	0	0.0
Enterobacter asburiae	61645	species	8229534	71	4	1.50446e-05
Pluralibacter gergoviae	61647	species	5489680	3	0	1.31447e-29
Shewanella baltica	62322	species	5379488	1	1	0.0
Sulfurospirillum deleyianum	65553	species	2306351	2	0	0.0
Sulfurospirillum multivorans	66821	species	3175729	2	0	0.0
Edwardsiella ictaluri	67780	species	3812301	1	0	0.0
Citrobacter rodentium	67825	species	5444283	8	1	4.05878e-28
Petrotoga mobilis	69499	species	2169548	2	1	0.0
Macrococcus caseolyticus	69966	species	2219737	9	3	5.50888e-48
Mannheimia haemolytica	75985	species	2934797	1	1	0.0
Solibacillus silvestris	76853	species	3984229	8	5	0.0
Streptococcus constellatus	76860	species	1954077	1	1	0.0
Helicobacter typhlonius	76936	species	1920832	1	0	0.0
Bacillus pseudofirmus	79885	species	4249248	2	1	0.0
Thermanaerovibrio acidaminovorans	81462	species	1848474	1	0	0.0
Aminobacterium colombiense	81468	species	1980592	1	0	0.0
Leclercia adecarboxylata	83655	species	4803917	1	0	0.0
Brachyspira intermedia	84377	species	3308048	1	0	0.0
Brachyspira murdochii	84378	species	3241804	1	0	0.0
Mannheimia varigena	85404	species	2249726	8	0	0.0
Mycoplasma dispar	86660	species	1084449	2	2	0.0
Bacillus weihenstephanensis	86662	species	5740546	3	0	0.0
Anaerobaculum mobile	97477	species	2160700	1	0	0.0
Bacillus sp. OxB-1	98228	species	3594618	1	0	0.0
Acinetobacter nosocomialis	106654	species	4061750	1	1	0.0
Leptolyngbya sp. PCC 7376	111781	species	5125950	1	1	0.0
Cupriavidus metallidurans	119219	species	6913352	1	1	0.0
Roseiflexus castenholzii	120962	species	5723298	1	0	0.0
Carboxydothermus hydrogenoformans	129958	species	2401520	1	0	0.0
Exiguobacterium antarcticum	132920	species	2815863	1	1	0.0
Caldilinea aerophila	133453	species	5144873	1	0	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	1	1	0.0
Helicobacter cetorum	138563	species	1903950	2	2	0.0
Filifactor alocis	143361	species	1931012	3	1	0.0
Chloroflexus aggregans	152260	species	4684931	1	0	0.0
Pseudoalteromonas issachenkonii	152297	species	4131541	1	0	0.0
Bacillus toyonensis	155322	species	5025419	4	0	0.0
Acaryochloris marina	155978	species	8361599	4	4	0.0
Corynebacterium imitans	156978	species	2565321	1	0	0.0
Cedecea neteri	158822	species	23867322	2	1	3.16212e-35
Sphingomonas wittichii	160791	species	5915246	2	0	0.0
Corynebacterium kroppenstedtii	161879	species	2446804	4	0	0.0
Blattabacterium punctulatus	164514	species	609561	1	1	0.0
Thermobaculum terrenum	166501	species	3101581	1	0	0.0
Ilyobacter polytropus	167642	species	3132314	1	0	0.0
Clostridium saccharobutylicum	169679	species	5107814	4	3	0.0
Oceanobacillus iheyensis	182710	species	3630528	2	0	2.43089e-52
Candidatus Baumannia cicadellinicola	186490	species	1040878	1	1	0.0
Lambdalikevirus	186765	genus	0	4	0	0.0
P22likevirus	186794	genus	0	1	0	0.0
Sneathia amnii	187101	species	1330224	2	1	0.0
Pediococcus claussenii	187452	species	1978793	2	0	0.0
Thalassolituus oleivorans	187493	species	3842190	11	11	0.0
Oleispira antarctica	188908	species	4406383	1	0	0.0
Vibrio coralliilyticus	190893	species	11770618	1	1	0.0
Enterobacteria phage BP-4795	196242	species	57930	1	0	2.41418e-14
Escherichia albertii	208962	species	4679521	205	5	6.42445e-18
Acanthamoeba polyphaga mimivirus	212035	species	1181549	1	0	0.0
Erwinia sp. Ejp617	215689	species	3957675	1	0	0.0
Bifidobacterium longum	216816	species	3265514	1	0	0.0
Spiroplasma chrysopicola	216933	species	1123322	1	1	0.0
Clostridium carboxidivorans	217159	species	5752782	2	0	0.0
Methanobrevibacter sp. AbM4	224719	species	1998189	1	1	0.0
Belliella baltica	232259	species	4196595	1	1	0.0
Pseudoalteromonas sp. SM9913	234831	species	4037671	1	0	0.0
Klebsiella variicola	244366	species	10894097	4	0	2.08557e-31
Staphylococcus equorum	246432	species	2822193	5553	561	9.68162e-06
Robiginitalea biformata	252307	species	3530383	1	0	0.0
Kangiella koreensis	261964	species	2852073	1	1	0.0
Nitratifractor salsuginis	269261	species	2101285	1	1	0.0
Staphylococcus pseudintermedius	283734	species	2653018	767	570	5.5024e-31
Persephonella marina	309805	species	1983966	1	0	0.0
Emticicia oligotrophica	312279	species	5220361	1	1	0.0
Bacillus infantis	324767	species	4884713	2	0	0.0
Thermovirga lienii	336261	species	1999646	1	0	0.0
Oenococcus kitaharae	336988	species	1842238	4	0	0.0
Chlorobium chlorochromatii	337090	species	2572079	1	1	0.0
Oscillibacter valericigenes	351091	species	4470622	1	0	0.0
Sulfurospirillum cavolei	366522	species	2698323	2	0	0.0
Enterobacteria phage 933W sensu lato	374810	species	61042	1	0	0.0
Thermobacillus composti	377615	species	4355525	2	1	0.0
Cyanobacterium aponinum	379064	species	4176973	3	2	0.0
Stx2-converting phage 86	379329	species	60238	1	0	0.0
Cyanothece sp. PCC 7425	395961	species	5786110	6	5	0.0
Enterobacter sp. 638	399742	species	4676461	1	0	3.9741e-28
Candidatus Riesia pediculicola	401619	species	582127	1	1	0.0
Virgibacillus sp. SK37	403957	species	3841730	2	0	0.0
Alicyclobacillus acidocaldarius	405212	species	3164867	1	1	0.0
Salinicoccus halodurans	407035	species	2778379	4	1	0.0
Cronobacter	413496	genus	0	7	0	0.0
Cronobacter muytjensii	413501	species	4364114	1	0	0.0
Cronobacter turicensis	413502	species	4599092	2	0	0.0
Enterobacteria phage cdtI	414970	species	47021	7	0	1.13742e-13
Bdellovibrio exovorus	453816	species	2657893	1	1	0.0
Singulisphaera acidiphila	466153	species	9755686	1	0	0.0
Chloroflexus sp. Y-400-fl	480224	species	5268950	1	0	0.0
Myroides profundi	480520	species	4064534	1	0	0.0
Pelosinus sp. UFO1	484770	species	5115410	5	5	0.0
Bacillus methylotrophicus	492670	species	5027957	7	4	0.0
Campylobacter subantarcticus	497724	species	1817765	11	9	0.0
Cyanothece sp. PCC 7822	497965	species	7841948	2	2	0.0
Cronobacter universalis	535744	species	4436873	2	0	0.0
Stx2-converting phage 1717	563769	species	62147	1	0	0.0
Enterobacteria phage YYZ-2008	564886	species	54896	1	0	6.09449e-19
Photorhabdus temperata	574560	species	5147098	1	0	0.0
Bacillus cytotoxicus	580165	species	4094159	23	1	0.0
Ignavibacterium album	591197	species	3658997	1	0	0.0
Halanaerobium hydrogeniformans	656519	species	2613117	1	0	0.0
Francisella noatunensis	657445	species	2229531	1	0	0.0
Bacillus bombysepticus	658666	species	5873592	1	0	0.0
Cafeteria roenbergensis virus BV-PW1	693272	leaf	617453	3	3	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	11	0	3.10477e-26
Actinomyces sp. oral taxon 414	712122	species	3836419	2	0	0.0
Leptotrichia sp. oral taxon 212	712357	species	2444904	1	0	0.0
Selenomonas sp. oral taxon 478	712538	species	2284135	1	1	0.0
cyanobacterium endosymbiont of Epithemia turgida	718217	species	2794318	1	1	0.0
Winogradskyella sp. PG-2	754409	species	3811479	1	1	0.0
Bacillus sp. WP8	756828	species	3708888	1	0	0.0
Weissella ceti	759620	species	4135763	7	6	1.64167e-06
Serratia sp. AS12	768490	species	5443009	1	0	0.0
alpha proteobacterium HIMB5	859653	species	1343202	1	1	0.0
Peptoniphilus sp. 1-1	875453	species	1601846	1	1	0.0
Mageeibacillus indolicus	884684	species	1809746	3	2	0.0
Marinomonas posidonica	936476	species	3899940	12	12	0.0
Dokdonia sp. 4H-3-7-5	983548	species	3389993	1	0	0.0
Staphylococcus argenteus	985002	species	2787638	606	38	7.52681e-32
Staphylococcus agnetis	985762	species	2503399	71	28	5.26542e-23
Lactobacillus heilongjiangensis	1074467	species	2790548	1	1	0.0
Paenibacillus beijingensis	1126833	species	5749967	1	0	0.0
Bacillus sp. JS	1127744	species	4120406	6	0	0.0
Melioribacter roseus	1134405	species	3300414	1	0	0.0
Klebsiella michiganensis	1134687	species	5107633	1	1	1.33121e-06
Lysinibacillus varians	1145276	species	4662822	7	7	0.0
Enterobacteria phage HK140	1147143	species	40710	1	0	5.00031e-13
Enterobacteria phage mEp460	1147152	species	44510	6	0	2.61248e-12
Enterobacteria phage mEpX2	1147154	species	38759	1	0	3.42175e-13
Streptococcus sp. I-G2	1156431	species	1992567	1	1	0.0
Pseudomonas sp. UW4	1207075	species	6183388	1	1	0.0
Enterobacteria phage SfI	1225789	species	38389	4	0	2.57213e-14
Geobacillus sp. GHH01	1233873	species	3583134	1	1	0.0
Photobacterium gaetbulicola	1295392	species	5909413	1	0	0.0
Intestinimonas butyriciproducens	1297617	species	3376475	1	0	0.0
Blattabacterium sp. (Nauphoeta cinerea)	1316444	species	626626	1	1	0.0
Acinetobacter equi	1324350	species	3054269	1	0	0.0
Enterobacter lignolyticus	1334193	species	4814049	3	1	7.67317e-28
Calothrix sp. 336/3	1337936	species	6420126	1	1	0.0
Geobacillus sp. JF8	1345697	species	3486308	1	1	0.0
Candidatus Tachikawaea gelatinosa	1410383	species	708439	1	1	0.0
Methanosarcina sp. MTP4	1434100	species	4211468	1	1	0.0
Bacillus sp. Pc3	1446792	species	3982168	1	1	0.0
Jeotgalicoccus sp. 13MG44_air	1461582	species	2191063	17	10	0.0
Pantoea sp. PSNIH1	1484158	species	4410683	2	0	0.0
Planococcus sp. PAMC 21323	1526927	species	3199864	1	0	0.0
Sedimenticola sp. SIP-G1	1543721	species	3962284	1	0	0.0
Lactobacillus sp. wkB8	1545702	species	1932531	1	0	0.0
Enterobacter sp. E20	1560339	species	4763114	1	0	0.0
Bacillus sp. X1(2014)	1565991	species	3422674	1	1	0.0
Paenibacillus sp. IHBB 10380	1566358	species	5787303	1	0	0.0
Clostridium phage phiCT9441A	1567014	species	46895	2	2	0.0
Bacillus sp. YP1	1574141	species	4153566	6	0	0.0
Fusobacterium hwasookii	1583098	species	2496436	1	0	0.0
Sphingomonas hengshuiensis	1609977	species	5228389	1	1	0.0
Verrucomicrobia bacterium L21-Fru-AB	1609981	species	2949723	2	2	0.0
Bacillus sp. LM 4-2	1628753	species	4069266	6	0	0.0
Salmonella phage SEN22	1647458	species	41337	10	0	6.71481e-12
Staphylococcus phage SPbeta-like	1732063	species	127726	113	0	4.12857e-12
