name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Staphylococcus saprophyticus	29385	species	2577899	698	686	0.00151104
Brucella suis	29461	species	7628305	1	0	0.0
Pectobacterium atrosepticum	29471	species	7546597	6	0	7.98097e-43
Yersinia aldovae	29483	species	4471090	9	0	0.0
Yersinia frederiksenii	29484	species	4550894	10	2	2.95329e-06
Yersinia rohdei	29485	species	4372253	4	1	0.0
Yersinia ruckeri	29486	species	7304941	33	3	1.0369e-20
Vibrio furnissii	29494	species	4916408	7	1	0.0
Taylorella equigenitalis	29575	species	1713991	1	1	0.0
synthetic construct	32630	species	23845229	3613	256	2.45249e-05
Acidithiobacillus caldus	33059	species	3112322	3	3	0.0
Rahnella	34037	genus	0	1	0	0.0
Rahnella aquatilis	34038	species	5656799	19	2	2.29797e-06
Streptobacillus moniliformis	34105	species	1673280	1	0	0.0
Citrobacter amalonaticus	35703	species	5875351	620	29	2.82917e-06
Enterobacteria phage HK97	37554	species	39732	31	1	3.00813e-21
Aliivibrio salmonicida	40269	species	4655660	1	1	0.0
Xenorhabdus bovienii	40576	species	4523083	4	4	0.0
Xenorhabdus poinarii	40577	species	3659523	2	1	0.0
Tolumonas auensis	43948	species	3471292	3	0	0.0
Ferrimonas balearica	44012	species	4279159	1	1	0.0
Sulfurospirillum barnesii	44674	species	2510109	12	0	0.0
Staphylococcus pasteuri	45972	species	2559946	1	1	0.0
Thermosipho melanesiensis	46541	species	1915238	1	0	0.0
Lactobacillus rhamnosus	47715	species	3576576	1	1	0.0
Pseudomonas oryzihabitans	47885	species	4834356	1	0	0.0
Serratia fonticola	47917	species	12326310	11	1	3.42031e-46
Wigglesworthia glossinidia	51229	species	711269	2	1	0.0
Tetragenococcus halophilus	51669	species	2562720	1	0	0.0
Pantoea	53335	genus	0	7	0	0.0
Acidimicrobium ferrooxidans	53635	species	2158157	1	1	0.0
Pyrolobus fumarii	54252	species	1843267	1	1	0.0
Raoultella ornithinolytica	54291	species	5460097	177	9	1.53156e-38
Salmonella bongori	54736	species	4542714	537	30	6.79142e-35
Flavobacterium branchiophilum	55197	species	3563292	1	1	0.0
Pectobacterium wasabiae	55208	species	5063892	10	0	0.0
Vibrio anguillarum	55601	species	4181255	3	1	3.10557e-06
Mycoplasma suis	57372	species	725850	1	0	0.0
Alcanivorax borkumensis	59754	species	3120143	2	0	0.0
Desulfobacca acetoxidans	60893	species	3282536	1	0	0.0
Dehalococcoides mccartyi	61435	species	1409411	2	0	0.0
Enterobacter asburiae	61645	species	8229534	6178	494	0.00208125
Pluralibacter gergoviae	61647	species	5489680	146	8	4.73661e-06
Kluyvera intermedia	61648	species	6166452	254	36	0
Shewanella baltica	62322	species	5379488	3	0	0.0
Sodalis glossinidius	63612	species	4292502	12	1	6.05864e-06
Sulfurospirillum deleyianum	65553	species	2306351	12	0	0.0
Desulfocapsa sulfexigens	65555	species	4023512	1	0	0.0
Sulfurospirillum multivorans	66821	species	3175729	12	0	0.0
Edwardsiella ictaluri	67780	species	3812301	10	1	1.40528e-38
Citrobacter rodentium	67825	species	5444283	1094	59	2.9406e-20
Shewanella oneidensis	70863	species	5131424	1	1	0.0
Pseudomonas balearica	74829	species	4383480	2	1	0.0
Thermocrinis ruber	75906	species	1521037	1	0	0.0
Mannheimia haemolytica	75985	species	2934797	1	1	0.0
Erwinia pyrifoliae	79967	species	4072846	7	0	1.41146e-15
Haliangium ochraceum	80816	species	9446314	1	1	0.0
Burkholderiales	80840	order	0	1	0	0.0
Rhizobiaceae	82115	family	0	1	0	0.0
Pragia fontium	82985	species	4094629	4	3	0.0
Serratia plymuthica	82996	species	5457059	18	8	2.81836e-16
gamma proteobacterium HdN1	83406	species	4587455	1	1	0.0
Leclercia adecarboxylata	83655	species	4803917	91	8	2.68909e-38
Clostridium aceticum	84022	species	4207037	5	3	0.0
Cryptobacterium curtum	84163	species	1617804	1	0	0.0
Lysobacter antibioticus	84531	species	11681564	4	2	1.1116e-06
Desulfotalea psychrophila	84980	species	3659634	1	0	0.0
Mannheimia varigena	85404	species	2249726	4	2	0.0
[Bacillus] selenitireducens	85683	species	3592487	1	0	0.0
Bacillus weihenstephanensis	86662	species	5740546	2	1	0.0
Fervidobacterium pennivorans	93466	species	2166381	1	0	0.0
Ramlibacter tataouinensis	94132	species	4070193	1	1	0.0
Legionella fallonii	96230	species	4434890	1	0	0.0
Enterobacteria phage VT2-Sakai	97081	leaf	60942	1	1	0.0
Candidatus Blochmannia pennsylvanicus	101534	species	791654	1	0	0.0
Enterobacteria phage ES18	101570	species	46900	4	0	8.21923e-39
Cupriavidus necator	106590	species	7948767	1	0	0.0
Rickettsia monacensis	109232	species	1353450	1	0	0.0
Candidatus Carsonella ruddii	114186	species	157543	1	1	0.0
Marinomonas mediterranea	119864	species	4684316	4	0	0.0
Pectobacterium	122277	genus	0	24	0	0.0
Thermotoga sp. RQ7	126738	species	1851618	1	0	0.0
Caldilinea aerophila	133453	species	5144873	1	0	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	2	0	0.0
Pseudomonadaceae	135621	family	0	1	0	0.0
Thermocrinis albus	136094	species	1500577	1	0	0.0
Desulfitobacterium metallireducens	142877	species	3176073	1	0	0.0
Cellvibrio japonicus	155077	species	4576573	7	0	0.0
[Mannheimia] succiniciproducens	157673	species	2314078	1	0	0.0
Hahella chejuensis	158327	species	7215267	5	4	0.0
Bifidobacterium scardovii	158787	species	3158347	1	0	0.0
Cedecea neteri	158822	species	23867322	98	16	6.30687e-18
Roseibacterium elongatum	159346	species	3555109	1	0	0.0
Pseudoalteromonas phenolica	161398	species	4868993	1	0	0.0
Ilyobacter polytropus	167642	species	3132314	1	0	0.0
Candidatus Ishikawaella capsulata	168169	species	754729	1	1	0.0
Hydrogenobaculum	168657	genus	0	1	0	0.0
Thermodesulfatator indicus	171695	species	2322224	1	0	0.0
Erwinia billingiae	182337	species	5372268	13	1	1.17377e-16
Desulfovibrio magneticus	184917	species	5315620	1	0	0.0
Candidatus Baumannia cicadellinicola	186490	species	1040878	3	2	0.0
Lambdalikevirus	186765	genus	0	68	0	0.0
Mulikevirus	186777	genus	0	7	0	0.0
P22likevirus	186794	genus	0	11	0	0.0
Sneathia amnii	187101	species	1330224	2	1	0.0
Acidaminococcus intestini	187327	species	2487765	2	0	0.0
Vibrio coralliilyticus	190893	species	11770618	9	6	0.0
Conexibacter woesei	191495	species	6359369	1	1	0.0
Escherichia Stx1 converting phage	194948	leaf	59866	1	0	0.0
Stx2 converting phage II	194949	leaf	62706	1	0	0.0
Enterobacteria phage BP-4795	196242	species	57930	227	0	5.46425e-16
Candidatus Blochmannia floridanus	203907	species	705557	2	0	0.0
Dickeya	204037	genus	0	6	0	0.0
Dickeya dadantii	204038	species	4870598	49	4	2.97883e-38
Dickeya zeae	204042	species	4532364	62	0	6.71156e-38
Escherichia albertii	208962	species	4679521	22121	495	0.000128658
Vibrio tasmaniensis	212663	species	4974818	3	0	0.0
Halomonas campaniensis	213554	species	4074048	1	0	0.0
Erwinia sp. Ejp617	215689	species	3957675	72	44	2.46232e-05
Bifidobacterium longum	216816	species	3265514	1	0	0.0
Dyella japonica	231455	species	4831185	1	0	0.0
Klebsiella variicola	244366	species	10894097	305	20	1.19283e-06
Staphylococcus equorum	246432	species	2822193	5	0	1.29851e-25
Candidatus Blochmannia vafer	251535	species	722585	2	0	0.0
Candidatus Blochmannia chromaiodes	251542	species	791219	1	0	0.0
Burkholderia phytofirmans	261302	species	8214658	1	1	0.0
Kangiella koreensis	261964	species	2852073	2	0	0.0
Yersinia aleksiciae	263819	species	4000307	7	0	4.00367e-20
Staphylococcus pseudintermedius	283734	species	2653018	2	1	0.0
Photorhabdus asymbiotica	291112	species	5094138	9	6	2.55205e-06
Catenulispora acidiphila	304895	species	10467782	1	0	0.0
Alteromonas mediterranea	314275	species	4576285	1	0	0.0
Pseudoxanthomonas suwonensis	314722	species	3655384	2	1	0.0
Paraglaciecola psychrophila	326544	species	5413691	1	0	0.0
Erwinia tasmaniensis	338565	species	4067864	3	2	0.0
Salmonella phage epsilon34	348058	species	43016	1	0	1.01631e-30
Enterobacteria phage T4 sensu lato	348604	species	168903	1	0	0.0
Rhizobium sp. LPU83	348824	species	7038809	2	0	0.0
Psychrobacter sp. PRwf-1	349106	species	2995049	1	1	4.33555e-06
Xenorhabdus doucetiae	351671	species	4203651	3	0	0.0
Psychromonas ingrahamii	357794	species	4559598	1	1	0.0
Sulfurospirillum cavolei	366522	species	2698323	10	2	0.0
Enterobacteria phage 933W sensu lato	374810	species	61042	180	0	0.0
Stx2-converting phage 86	379329	species	60238	82	1	8.94979e-26
Enterobacter sp. 638	399742	species	4676461	63	2	6.60547e-38
Candidatus Riesia pediculicola	401619	species	582127	1	0	0.0
Shewanella piezotolerans	404011	species	5396476	2	1	0.0
Burkholderia rhizoxinica	412963	species	3750138	6	5	0.0
Cronobacter	413496	genus	0	86	1	0.0
Cronobacter dublinensis	413497	species	4628405	15	4	0.0
Cronobacter muytjensii	413501	species	4364114	33	2	1.28255e-37
Cronobacter turicensis	413502	species	4599092	33	1	1.69651e-05
Cronobacter malonaticus	413503	species	4473761	17	0	2.74735e-38
Enterobacteria phage cdtI	414970	species	47021	1144	3	0
Rhizobium sp. IRBG74	424182	species	5464982	1	0	0.0
Desulfurivibrio alkaliphilus	427923	species	3097763	3	3	0.0
Staphylococcus phage phi2958PVL	430796	species	47342	1	1	0.0
Enterobacteria phage HK106	432198	species	41468	12	0	2.42928e-32
Enterobacteria phage HK542	432200	species	38964	14	0	1.01598e-31
Enterobacteria phage HK544	432201	species	40155	10	0	7.97498e-32
Geobacter sp. M18	443143	species	5277406	1	1	0.0
Streptomyces sp. CNQ-509	444103	species	8039333	1	0	0.0
Acetobacter senegalensis	446692	species	3969909	1	0	0.0
Pantoea vagans	470934	species	4888338	8	1	4.58166e-40
Bibersteinia	476528	genus	0	1	0	0.0
Serratia sp. SCBI	488142	species	5101896	9	1	2.4579e-15
Enterobacteria phage Min27	489779	leaf	63395	16	0	3.91453e-20
Marinobacter sp. BSs20148	490759	species	4063864	1	0	0.0
Bacillus methylotrophicus	492670	species	5027957	1	1	0.0
Campylobacter subantarcticus	497724	species	1817765	1	1	0.0
Oceanimonas sp. GK1	511062	species	3527244	2	0	0.0
Cronobacter universalis	535744	species	4436873	22	2	2.54698e-38
Dehalogenimonas lykanthroporepellens	552810	species	1686510	1	0	0.0
Stx2-converting phage 1717	563769	species	62147	297	3	8.87338e-05
Enterobacteria phage YYZ-2008	564886	species	54896	166	1	6.44378e-20
Photorhabdus temperata	574560	species	5147098	6	1	3.76312e-40
Pseudomonas chlororaphis	587753	species	13423693	4	4	0.0
Alteromonas australica	589873	species	8766305	3	3	0.0
Salmonella phage g341c	590739	species	40975	1	0	2.07819e-30
Pantoea sp. At-9b	592316	species	6312783	19	4	7.49159e-41
Escherichia phage D108	665033	species	37235	39	0	1.65543e-25
Agarivorans gilvus	680279	species	4416600	3	1	0.0
Enterobacteriaceae bacterium strain FGI 57	693444	species	4762179	785	23	5.59418e-06
Rahnella sp. Y9602	741091	species	5614252	21	0	4.78413e-40
Sulfuritalea hydrogenivorans	748811	species	3802648	1	0	0.0
Methylophaga nitratireducenticrescens	754476	species	3137191	3	0	0.0
Methylophaga frappieri	754477	species	2745290	4	1	0.0
Candidatus Puniceispirillum marinum	767892	species	2753527	1	0	0.0
Serratia sp. AS12	768490	species	5443009	6	0	0.0
Serratia sp. AS13	768493	species	5442549	3	0	0.0
alpha proteobacterium HIMB5	859653	species	1343202	1	1	0.0
Agrobacterium sp. H13-3	861208	species	5573770	1	0	0.0
Stx2 converting phage vB_EcoP_24B	866553	leaf	57677	16	0	1.3535e-19
Chryseobacterium sp. StRB126	878220	species	5503743	1	0	0.0
Plautia stali symbiont	891974	species	4092852	29	18	0.0
Kangiella geojedonensis	914150	species	2495242	3	2	0.0
Sandaracinus amylolyticus	927083	species	10327335	1	1	0.0
Enterobacteria phage VT2phi_272	936054	species	65955	24	2	4.57683e-35
Marinomonas posidonica	936476	species	3899940	1	0	0.0
Glaciecola sp. 4H-3-7+YE-5	983545	species	5393591	2	0	0.0
Mycoplasma parvum	984991	species	564395	1	0	0.0
Staphylococcus argenteus	985002	species	2787638	2	0	0.0
Erwinia phage phiEaH2	1029988	species	243050	1	1	0.0
Candidatus Moranella endobia	1048758	species	538248	10	2	0.0
Pantoea rwandensis	1076550	species	4327607	11	1	1.17183e-38
Alcanivorax sp. NBRC 101098	1113728	species	3095417	2	0	0.0
Escherichia phage TL-2011b	1124654	species	44784	82	5	6.49493e-24
Escherichia phage TL-2011c	1124655	species	60523	1	0	0.0
Klebsiella michiganensis	1134687	species	5107633	53	20	1.05056e-14
Enterobacteria phage HK140	1147143	species	40710	177	0	1.21623e-15
Enterobacteria phage HK446	1147145	species	39026	16	0	7.25283e-21
Enterobacteria phage HK630	1147146	species	47090	58	0	1.62487e-19
Enterobacteria phage HK633	1147147	species	41528	2	0	0.0
Enterobacteria phage HK629	1147148	species	47288	56	0	8.8243e-20
Enterobacteria phage mEp043 c-1	1147149	species	42780	5	0	1.38299e-23
Enterobacteria phage mEp460	1147152	species	44510	770	0	0
Enterobacteria phage mEpX1	1147153	species	41567	1	0	6.14422e-24
Enterobacteria phage mEpX2	1147154	species	38759	13	0	3.22857e-22
Enterobacterial phage mEp213	1147156	species	44120	6	0	1.44147e-23
Enterobacterial phage mEp234	1147157	species	39578	8	0	1.17112e-22
Kosakonia sacchari	1158459	species	4902024	70	8	2.65223e-06
Cronobacter condimenti	1163710	species	4499482	37	2	7.72238e-38
Pectobacterium sp. SCC3193	1166016	species	5164411	5	1	0.0
Enterobacter sp. R4-368	1166130	species	5155034	83	6	5.35946e-11
Salmonella phage vB_SosS_Oslo	1168549	species	49116	10	0	4.07107e-34
Agrobacterium fabrum	1176649	species	5674258	1	0	0.0
Gilliamella apicola	1196095	species	3139412	4	1	0.0
secondary endosymbiont of Ctenarytaina eucalypti	1199245	species	1441139	2	2	0.0
Celeribacter indicus	1208324	species	4969388	1	1	0.0
Enterobacteria phage SfI	1225789	species	38389	119	0	3.20764e-19
Candidatus Pantoea carbekii	1235990	species	2348022	12	4	8.35362e-06
Sodalis praecaptivus	1239307	species	5159425	7	3	0.0
Edwardsiella piscicida	1263550	species	3857040	3	0	1.18108e-38
Candidatus Endolissoclinum faulkneri	1263979	species	1499913	3	1	0.0
Frischella perrara	1267021	species	2692351	5	1	0.0
Magnetospira sp. QH-2	1288970	species	4052370	2	2	0.0
Photobacterium gaetbulicola	1295392	species	5909413	6	3	0.0
Thermodesulfobacterium geofontis	1295609	species	1634377	1	0	0.0
Alcanivorax pacificus	1306787	species	4168427	2	0	0.0
Candidatus Bartonella ancashi	1318743	species	1467695	3	0	0.0
Serratia sp. FS14	1327989	species	5249875	2	0	0.0
Kosmotoga pacifica	1330330	species	2169170	1	0	0.0
Enterobacter lignolyticus	1334193	species	4814049	221	36	7.35444e-06
Spiribacter salinus	1335746	species	1739487	1	0	0.0
Pseudoalteromonas sp. OCN003	1348114	species	4815987	1	0	0.0
Dyella jiangningensis	1379159	species	5396991	1	0	0.0
Methyloceanibacter caenitepidi	1384459	species	3424964	1	1	3.79134e-06
Hymenobacter sp. DG25B	1385664	species	4360029	1	0	0.0
Candidatus Tachikawaea gelatinosa	1410383	species	708439	7	6	0.0
Shigella phage 75/02 Stx	1416032	species	60875	3	0	6.42775e-39
Candidatus Thioglobus singularis	1427364	species	1714148	1	0	0.0
Octadecabacter temperatus	1458307	species	3264628	1	0	0.0
Pantoea sp. PSNIH2	1484157	species	4967343	54	4	2.60875e-15
Pantoea sp. PSNIH1	1484158	species	4410683	49	0	0.0
Candidatus Sodalis pierantonius	1486991	species	4513140	8	3	0
Shigella phage POCJ13	1498227	species	62699	2	0	0.0
Pseudomonas sp. 20_BN	1499686	species	3673759	1	0	0.0
Pseudomonas sp. Os17	1500686	species	6885464	1	1	0.0
Halomonas sp. KO116	1504981	species	5168360	2	0	0.0
Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri	1505596	species	749321	1	0	0.0
Dehalococcoides sp. UCH007	1522671	species	1473548	2	0	0.0
Enterobacteria phage Sf101	1524881	species	38742	28	0	2.25051e-25
Coriobacteriaceae bacterium 68-1-3	1531429	species	1967093	1	1	0.0
Paenibacillus sp. FSL H7-0737	1536775	species	6765883	1	0	0.0
Enterobacter sp. E20	1560339	species	4763114	60	4	5.9906e-34
Enterobacteria phage P88	1567486	species	35814	18	0	2.54037e-29
Edwardsiella sp. EA181011	1578828	species	3934167	6	0	1.81232e-38
Desulfuromonas sp. WTL	1603606	species	3958620	1	0	0.0
Sphingomonas hengshuiensis	1609977	species	5228389	1	1	0.0
Hoeflea sp. IMCC20628	1620421	species	5119813	2	1	0.0
Chania multitudinisentens	1639108	species	5488183	16	0	1.25458e-39
Salmonella phage SEN22	1647458	species	41337	736	0	0
Actinobacteria bacterium IMCC26256	1650658	species	2461858	1	0	0.0
Methylophilus sp. TWE2	1662285	species	3079044	1	1	0.0
Arthrobacter sp. ERGS1:01	1704044	species	4936686	1	0	0.0
