name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Lactobacillus paraplantarum	60520	species	3139729	2	0	0.0
Paenibacillus mucilaginosus	61624	species	8740689	1	0	0.0
Thermoanaerobacterales	68295	order	0	1	0	0.0
Macrococcus caseolyticus	69966	species	2219737	3	2	0.0
Mannheimia haemolytica	75985	species	2934797	1	1	0.0
Solibacillus silvestris	76853	species	3984229	11	10	3.34338e-06
Streptococcus constellatus	76860	species	1954077	640	7	1.45928e-37
Bacillus pseudofirmus	79885	species	4249248	1	0	0.0
Serratia plymuthica	82996	species	5457059	1	0	0.0
Hippea maritima	84405	species	1694430	1	0	0.0
Mannheimia varigena	85404	species	2249726	2	1	0.0
Aerococcus christensenii	87541	species	1634920	2	2	0.0
Candidatus Paracaedibacter acanthamoebae	91604	species	2485110	3	0	0.0
Candidatus Portiera aleyrodidarum	91844	species	591920	1	0	0.0
Thermotoga naphthophila	93930	species	1809823	1	0	0.0
Halobacteriovorax marinus	97084	species	3437906	2	0	0.0
Lactobacillus mucosae	97478	species	2434610	2	1	0.0
Bacillus sp. OxB-1	98228	species	3594618	2	0	0.0
Streptococcus infantarius	102684	species	1913271	38	2	3.48316e-06
Thioalkalivibrio versutus	106634	species	2969361	1	1	0.0
Geobacillus	129337	genus	0	1	0	0.0
Exiguobacterium antarcticum	132920	species	2815863	2	1	0.0
secondary endosymbiont of Heteropsylla cubana	134287	species	1121596	2	2	0.0
Bacillus endophyticus	135735	species	4865574	1	1	0.0
Mycoplasma haemocanis	136241	species	919992	1	0	0.0
Salinibacter ruber	146919	species	3710123	1	0	0.0
Azospira oryzae	146939	species	3806980	1	0	0.0
Streptococcus lutetiensis	150055	species	1975547	37	2	7.33521e-45
Bacillus toyonensis	155322	species	5025419	1	1	0.0
Planaria asexual strain-specific virus-like element type 1	159252	species	7610	3	0	4.77254e-40
Corynebacterium kroppenstedtii	161879	species	2446804	2	0	0.0
Weissella koreensis	165096	species	1441470	2	1	0.0
Thermobaculum terrenum	166501	species	3101581	1	1	0.0
Clostridium saccharobutylicum	169679	species	5107814	1	0	0.0
Temperate phage phiNIH1.1	173707	species	43106	7838	188	0.00212667
Sneathia amnii	187101	species	1330224	2	0	0.0
Pediococcus claussenii	187452	species	1978793	1	0	0.0
Thermodesulfobacteriaceae	188711	family	0	1	0	0.0
Streptococcus oligofermentans	195041	species	2142100	9	5	0.0
Deferribacter desulfuricans	197162	species	2542933	1	0	0.0
Streptococcus pasteurianus	197614	species	2100077	44	9	1.37445e-45
Anoxybacillus gonensis	198467	species	2803668	1	0	0.0
Geobacteraceae	213422	family	0	1	0	0.0
Bifidobacterium longum	216816	species	3265514	2	2	0.0
Spiroplasma chrysopicola	216933	species	1123322	2	0	0.0
Spiroplasma syrphidicola	216945	species	1107344	2	0	0.0
Akkermansia muciniphila	239935	species	2664102	2	0	0.0
Staphylococcus equorum	246432	species	2822193	423	49	3.09129e-30
Robiginitalea biformata	252307	species	3530383	1	1	0.0
Mahella australiensis	252966	species	3135972	3	1	0.0
Burkholderia phenoliruptrix	252970	species	7651131	1	1	0.0
Streptococcus pseudopneumoniae	257758	species	2195458	7	1	0.0
Kangiella koreensis	261964	species	2852073	1	0	0.0
Staphylococcus pseudintermedius	283734	species	2653018	57	47	1.28984e-43
Sphingopyxis sp. 113P3	292913	species	4664213	1	0	0.0
Bacillus lehensis	300825	species	3993073	1	1	0.0
Persephonella marina	309805	species	1983966	2	2	0.0
Streptococcus gallolyticus	315405	species	2285714	59	4	1.38598e-45
Leadbetterella byssophila	316068	species	4059653	6	3	0.0
Paenibacillus sp. JDR-2	324057	species	7184930	2	0	0.0
Nitrospira defluvii	330214	species	4317083	1	0	0.0
Exiguobacterium sibiricum	332410	species	3040786	1	0	0.0
Oenococcus kitaharae	336988	species	1842238	1	0	0.0
Psychromonas ingrahamii	357794	species	4559598	1	1	0.0
Exiguobacterium sp. AT1b	360911	species	2999895	2	0	0.0
Thermobacillus composti	377615	species	4355525	2	0	0.0
Cyanobacterium aponinum	379064	species	4176973	2	1	0.0
Algoriphagus machipongonensis	388413	species	4787724	2	2	0.0
Streptococcus phage P9	403905	species	40539	26	0	2.41742e-38
Virgibacillus sp. SK37	403957	species	3841730	2	1	0.0
Shewanella piezotolerans	404011	species	5396476	1	1	0.0
Streptococcus phage phi3396	423476	species	38528	492	35	2.28012e-18
Deinococcus peraridilitoris	432329	species	4513714	2	2	0.0
Niabella soli	446683	species	4697343	1	0	0.0
Desulfarculus baarsii	453230	species	3655731	1	1	0.0
Singulisphaera acidiphila	466153	species	9755686	1	0	0.0
Candidatus Desulforudis audaxviator	471827	species	2349476	1	0	0.0
Geoalkalibacter subterraneus	483547	species	3717645	1	0	0.0
Pelosinus sp. UFO1	484770	species	5115410	2	2	0.0
Bacillus methylotrophicus	492670	species	5027957	4	2	0.0
Methylacidiphilum infernorum	511746	species	2287145	1	0	0.0
Corynebacterium mustelae	571915	species	3474226	1	0	0.0
Bacillus cytotoxicus	580165	species	4094159	3	0	0.0
Alteromonas australica	589873	species	8766305	1	0	0.0
Candidatus Babela massiliensis	673862	species	1118422	1	1	0.0
Actinomyces sp. oral taxon 414	712122	species	3836419	1	0	0.0
Streptococcus sp. oral taxon 431	712633	species	2177905	67	0	2.77527e-44
Weissella ceti	759620	species	4135763	25	24	0
Thermincola potens	863643	species	3157416	1	0	0.0
Caldanaerobacter subterraneus	911092	species	2689445	1	1	0.0
Marinomonas posidonica	936476	species	3899940	1	1	0.0
Dehalogenimonas sp. WBC-2	943347	species	1725728	1	0	0.0
Dokdonia sp. 4H-3-7-5	983548	species	3389993	1	0	0.0
Staphylococcus argenteus	985002	species	2787638	60	5	0.0
Staphylococcus agnetis	985762	species	2503399	10	4	2.09749e-33
Candidatus Pelagibacter sp. IMCC9063	1002672	species	1284727	1	1	0.0
Lactobacillus ginsenosidimutans	1007676	species	2590556	32	0	4.78825e-71
Thioalkalivibrio sulfidiphilus	1033854	species	3464554	1	1	0.0
Candidatus Arthromitus sp. SFB-rat-Yit	1041504	species	1515556	1	0	0.0
Lactobacillus heilongjiangensis	1074467	species	2790548	1	0	0.0
Arthrobacter sp. Rue61a	1118963	species	5081038	3	3	0.0
Paenibacillus beijingensis	1126833	species	5749967	1	0	0.0
Streptococcus sp. I-G2	1156431	species	1992567	11	0	2.24886e-46
Streptococcus sp. I-P16	1156433	species	2023580	11	0	1.81235e-46
Ruminococcus bicirculans	1160721	species	2968500	1	0	0.0
Synechococcus sp. PCC 7502	1173263	species	3583735	1	0	0.0
Geobacillus sp. GHH01	1233873	species	3583134	1	1	0.0
endosymbiont of Llaveia axin axin	1415657	species	309299	1	1	0.0
Streptococcus sp. VT 162	1419814	species	2045418	22	2	4.242e-46
Streptomyces leeuwenhoekii	1437453	species	8122491	1	1	0.0
Jeotgalicoccus sp. 13MG44_air	1461582	species	2191063	2	2	0.0
Pseudomonas sp. Os17	1500686	species	6885464	1	1	0.0
Thermotoga caldifontis	1508419	species	2014912	1	1	0.0
Candidatus Arthromitus sp. SFB-mouse-NL	1508644	species	1654902	1	0	0.0
Sphingopyxis fribergensis	1515612	species	5202172	1	0	0.0
Mollicutes bacterium HR1	1541959	species	1878735	1	0	0.0
Edwardsiella phage PEi20	1608310	species	177643	22	0	2.05918e-41
Verrucomicrobia bacterium L21-Fru-AB	1609981	species	2949723	1	1	0.0
Spongiibacter sp. IMCC21906	1620392	species	3481669	1	0	0.0
Herbinix sp. SD1D	1679721	species	2609352	1	0	0.0
Streptococcus phage A25	1701850	species	33900	128	0	4.54071e-25
Staphylococcus phage SPbeta-like	1732063	species	127726	3	0	3.97917e-19
